Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-260S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWM-5.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHVNPE RWD-5.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,13,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-2.5WHVRP RWD-2.5NRWE-260S,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,05. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,63.0,5.0,12,EN 14825,average,1889,4420,-0.07296070388318353,-0.02297523315418322,2.8046649545102342,-0.04132132662559118,0.009590239608648816,0.31687916033261393,0.1776909946256424,-0.09989365827346733,7.555676021392277,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWM-6.0NE - Heating,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-200S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-260S-K UK- Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWM-6.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-6WHVNPE RWD-6.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,67.0,14.0,13,EN 14825,average,5750,11200,-0.10306972313760644,-0.02243003882422304,2.3730809633903758,-0.0494280242592217,0.005431601302731573,0.4268302687404911,0.15373955553306298,-0.051362338376054,5.239991937311125,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-3WHVRP RWM-3.0NRE - Heating,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWM-3.0NRE - with,Outdoor Air/Water,Inverter,R32,1.3,2019-08-02,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWM-4.0NE - Heating Only,Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-200S Heating Only (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-260S Heating Only (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-200S-K - UKHeating Only (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-260S-K - UKHeating Only (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWSE-260S Solar - Heating Only (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWM-4.0NE - with cooling,Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-200S - with,Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWE-260S - with,Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-4WHNPE RWD-4.0NWSE-260S Solar - with cooling kit (tri),Outdoor Air/Water,Inverter,R1234yf,3.4,2020-12-17,39.0,64.0,10.0,19,EN 14825,average,3504,8600,-0.09930483001961732,-0.014568883167509462,2.4126559399116725,-0.044260294392909835,0.012651173896040663,0.1994076363790561,0.13364881471565004,-0.08226958349661459,6.877746081191366,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-3WHVRP RWD-3.0NRWE-200S Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-200S with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-3WHVRP RWD-3.0NRWE-200S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-200S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWM-5.0NE - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-200S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-260S Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-200S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-260S-K - UKHeating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWSE-260S Solar - Heating Only,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWM-5.0NE - with cooling,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-200S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWE-260S - with,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,RAS-5WHNPE RWD-5.0NWSE-260S Solar - with cooling kit,Outdoor Air/Water,Inverter,R410a,3.4,2020-12-17,39.0,65.0,12.0,19,EN 14825,average,4706,10250,-0.10423801783064296,-0.018797209602791458,2.378921694139414,-0.04724438828208465,0.008811738800038157,0.3123296544820252,0.13606775674474805,-0.06972640604751128,6.214358058702282,1.0
Johnson Controls-Hitachi AirConditioning Spain,01. RAS-3WHVRP RWD-3.0NRWE-260S Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-3WHVRP RWD-3.0NRWE-260S with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,03. RAS-3WHVRP RWD-3.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-3WHVRP RWD-3.0NRWE-260S-K,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,05. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - Heating Only,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-3WHVRP RWD-3.0NRWSE-260S Solar Version - with cooling kit,Outdoor Air/Water,Inverter,R32,1.3,2019-08-08,37.0,67.0,6.0,12,EN 14825,average,2226,5100,-0.09323480398547536,-0.03101427866382438,2.9978958640423854,-0.045927985974322114,0.008024777148038481,0.3575489767995691,0.2040303840322094,-0.12146916422975827,8.435146176285214,1.0
