T_in,T_out,T_amb,COP,EER,P_el,P_th,m_dot,P_th_real,P_el_real,COP_real,RE_P_th,RE_P_el,RE_COP,titel,Group,Pdc_real,Pel_c_real,EER_real,RE_Pdc,RE_Pel_c,RE_EER
2,42,2,3.5340867632386335,0.0,2300.4653871215646,8130.04427391496,0.3871449654245219,7670.0,2243.0,3.42,5.997969672946035,2.561987834220436,3.335870270135488,TTL 12.5 AC,1.0,,,,,,
7,27,7,4.717824974073437,0.0,923.6899830984953,4357.807670563552,0.20751465097921676,8940.0,1760.0,5.08,-51.25494775655982,-47.5176145966764,-7.129429644223673,TTL 12.5 AC,1.0,,,,,,
7,36,7,4.297945519842187,0.0,1027.3636557483405,4415.553021472271,0.21026442959391767,8410.0,2007.0,4.19,-47.49639689093613,-48.810978786829075,2.5762653900283317,TTL 12.5 AC,1.0,,,,,,
12,24,12,5.341723912600173,0.0,889.1320922152136,4749.498158446228,0.22616657897362993,9100.0,1640.0,5.55,-47.807712544546945,-45.78462852346259,-3.7527222954923722,TTL 12.5 AC,1.0,,,,,,
12,30,12,5.061804276446082,0.0,958.247873981777,4850.463186416326,0.23097443744839646,9050.0,1901.0,4.76,-46.40372169705718,-49.592431668502,6.340425975758035,TTL 12.5 AC,1.0,,,,,,
-7,34,-7,3.2194076075560356,0.0,2973.150488184907,9571.78330007143,0.4557992047653062,9100.0,2926.0,3.11,5.184431868916817,1.6114315852668204,3.5179295034095004,TTL 9.5 AC,1.0,,,,,,
-7,52,-7,2.2791928343755217,0.0,3909.84253284036,8911.285084386389,0.42434690878030423,10130.0,3957.0,2.56,-12.030749413757269,-1.1917479696648914,-10.969029907206185,TTL 9.5 AC,1.0,,,,,,
2,30,2,4.152784347533299,0.0,1787.2703148482433,7422.148188312695,0.35343562801489026,7300.0,1858.0,3.93,1.6732628535985672,-3.806764539922325,5.668812914333299,TTL 9.5 AC,1.0,,,,,,
2,42,2,3.525974498746251,0.0,2411.7316779518787,8503.70439427683,0.4049383044893729,7750.0,2341.0,3.31,9.725217990668789,3.021430070562947,6.524909327681305,TTL 9.5 AC,1.0,,,,,,
7,27,7,4.711953545127244,0.0,1087.973648719997,5126.481291091213,0.24411815671862921,8920.0,1770.0,5.04,-42.52823664695949,-38.53256221920921,-6.508858231602299,TTL 9.5 AC,1.0,,,,,,
7,36,7,4.241846158536987,0.0,1556.3196710474986,6601.668618088379,0.31436517228992283,8380.0,2024.0,4.14,-21.221138208969226,-23.10673562018287,2.4600521385745644,TTL 9.5 AC,1.0,,,,,,
12,24,12,5.271122742721218,0.0,613.1915047328944,3232.207686241005,0.15391465172576213,9100.0,1646.0,5.53,-64.48123421713181,-62.74656714866984,-4.681324724751946,TTL 9.5 AC,1.0,,,,,,
12,30,12,4.957717818327637,0.0,700.9076641431186,3474.9024155247425,0.1654715435964163,9050.0,1909.0,4.74,-61.603288226245944,-63.28404064205769,4.593202918304584,TTL 9.5 AC,1.0,,,,,,
-7,34,-7,2.9888458119360166,0.0,2166.850286933179,6476.381405192588,0.3083991145329804,5760.0,2118.0,2.72,12.437177173482429,2.306434699394666,9.884037203530017,Volan 12,1.0,,,,,,
-7,52,-7,2.1569301295417063,0.0,2802.15805160384,6044.059129242205,0.28781233948772406,5760.0,2851.0,2.02,4.93158210489939,-1.7131514695250871,6.778719284242873,Volan 12,1.0,,,,,,
2,30,2,3.783131747269465,0.0,761.7292912420949,2881.7222645230377,0.13722486973919226,3550.0,835.0,4.25,-18.824724943013027,-8.77493518058744,-10.985135358365527,Volan 12,1.0,,,,,,
2,42,2,3.228521292339849,0.0,1185.2678010225554,3826.662332726152,0.18222201584410247,3560.0,1112.0,3.2,7.490514964217754,6.58883102720822,0.8912903856202803,Volan 12,1.0,,,,,,
7,27,7,4.260348685274039,0.0,479.9465390569722,2044.7396066731967,0.09736855269872366,2310.0,510.0,4.53,-11.483133910251219,-5.89283547902506,-5.952567653994734,Volan 12,1.0,,,,,,
7,36,7,3.8443908440767696,0.0,559.3600096408098,2150.398499605823,0.10239992855265824,2310.0,545.0,4.24,-6.9091558612197845,2.634864154277028,-9.330404620830912,Volan 12,1.0,,,,,,
12,24,12,4.737565623279352,0.0,453.4753821956997,2148.369381693812,0.10230330389018152,2520.0,592.0,4.26,-14.747246758182065,-23.399428683158842,11.210460640360376,Volan 12,1.0,,,,,,
12,30,12,4.460260395814657,0.0,506.41769591825476,2258.7547928439017,0.1075597520401858,2310.0,545.0,4.24,-2.2184072361947305,-7.0793218498615085,5.194820656006072,Volan 12,1.0,,,,,,
0,34,0,4.656352058502632,0.0,7759.032795683253,36128.78833016915,1.7204184919128165,52760.0,12385.0,4.26,-31.52238754706378,-37.351370240748864,9.30403893198668,Thermia Mega L,2.0,,,,,,
0,52,0,3.1534249068014955,0.0,10958.648143779534,34557.27400146836,1.645584476260398,48960.0,16266.0,3.01,-29.417332513340767,-32.62850028415386,4.764947069817138,Thermia Mega L,2.0,,,,,,
0,30,0,4.990335869991774,0.0,7048.0071627729685,35171.9229563449,1.6748534741116619,32110.0,6140.0,5.23,9.535730166131717,14.788390273175377,-4.5824881454727855,Thermia Mega L,2.0,,,,,,
0,42,0,3.98838443552435,0.0,9181.084061503821,36617.69277214252,1.7436996558163107,29800.0,7251.0,4.11,22.878163664907802,26.618177651411145,-2.9590161672907622,Thermia Mega L,2.0,,,,,,
0,27,0,5.24082372860863,0.0,6514.737938090256,34142.59317161027,1.6258377700766795,20640.0,3596.0,5.74,65.41954056012729,81.16623854533525,-8.69645072110401,Thermia Mega L,2.0,,,,,,
0,36,0,4.489360152758062,0.0,8114.545612138395,36429.11772887188,1.734719891851042,19160.0,3959.0,4.84,90.13109461832924,104.96452670215697,-7.244624943015254,Thermia Mega L,2.0,,,,,,
0,24,0,5.4913115872254865,0.0,5981.468713407542,32846.10845456156,1.5641004025981695,16560.0,2968.0,5.58,98.34606554686931,101.53196473745089,-1.589398078396298,Thermia Mega L,2.0,,,,,,
0,30,0,4.990335869991774,0.0,7048.0071627729685,35171.9229563449,1.6748534741116619,16329.0,3504.0,4.66,115.39544954586867,101.14175692845228,7.088752574930757,Thermia Mega L,2.0,,,,,,
0,34,0,5.154423167610643,0.0,1339.501421917051,6904.357162176646,0.32877891248460217,10170.0,2110.0,4.82,-32.11054904447742,-36.51652028829142,6.938239991922046,ATLAS 12 230V,2.0,,,,,,
0,52,0,3.146312140987744,0.0,1984.9629642839852,6245.313073937725,0.29739586066370116,9270.0,2861.0,3.24,-32.62876942893501,-30.619959304998766,-2.8916005867980266,ATLAS 12 230V,2.0,,,,,,
0,30,0,5.600670062415732,0.0,1196.0655236132877,6698.768370788537,0.3189889700375494,6190.0,1040.0,5.95,8.219198235679116,15.006300347431512,-5.871091387970894,ATLAS 12 230V,2.0,,,,,,
0,42,0,4.261929378000466,0.0,1626.3732185245774,6931.487799623068,0.33007084760109845,5640.0,1312.0,4.3,22.898719851472826,23.96137336315376,-0.8853633023147456,ATLAS 12 230V,2.0,,,,,,
0,27,0,5.935355233519549,0.0,1088.4885998854654,6460.566507956563,0.30764602418840775,3980.0,612.0,6.5,62.32579165720009,77.85761436037018,-8.686842561237707,ATLAS 12 230V,2.0,,,,,,
0,36,0,4.9312997202080995,0.0,1411.2193710689323,6959.145689704476,0.33138788998592744,3630.0,723.0,5.02,91.7120024711977,95.1894012543475,-1.7669378444601591,ATLAS 12 230V,2.0,,,,,,
0,24,0,6.270040404623366,0.0,980.911676157643,6150.355842875252,0.2928740877559644,2810.0,493.0,5.7,118.8738734119307,98.96788563035355,10.000708853041495,ATLAS 12 230V,2.0,,,,,,
0,30,0,5.600670062415732,0.0,1196.0655236132877,6698.768370788537,0.3189889700375494,2770.0,564.0,4.91,141.83279316926127,112.06835525058293,14.06660004920024,ATLAS 12 230V,2.0,,,,,,
0,34,0,5.340944589699437,0.0,1759.8390311549783,9399.202752189081,0.4475810834375753,13000.0,2579.0,5.04,-27.6984403677763,-31.762736287127634,5.971122811496765,ATLAS 18 400V,2.0,,,,,,
0,52,0,3.2279106729244407,0.0,3090.6851859328526,9976.455698322114,0.4750693189677197,14000.0,4142.0,3.38,-28.739602154842046,-25.381815887666527,-4.499684233004708,ATLAS 18 400V,2.0,,,,,,
0,30,0,5.8105076823161035,0.0,1464.0954412043395,8507.1378087618,0.40510180041722854,8100.0,1371.0,5.91,5.026392700762949,6.790331232993396,-1.6834571520117914,ATLAS 18 400V,2.0,,,,,,
0,42,0,4.4018184044661055,0.0,2351.3262110562555,10350.11099073098,0.49286242813004666,8440.0,1910.0,4.42,22.631646809608764,23.10608434849506,-0.41134831524648474,ATLAS 18 400V,2.0,,,,,,
0,27,0,6.162680001778603,0.0,1242.2877487413605,7655.821865622944,0.3645629459820449,5210.0,783.0,6.65,46.944757497561305,58.65743917514181,-7.328120274005978,ATLAS 18 400V,2.0,,,,,,
0,36,0,5.1061630433911045,0.0,1907.7108261302978,9741.08251786364,0.46386107227922097,5430.0,1065.0,5.1,79.39378485936723,79.12777710143641,0.12084398806087027,ATLAS 18 400V,2.0,,,,,,
0,24,0,6.5148523212411025,0.0,1020.4800562783817,6648.276863425465,0.3165846125440698,4410.0,680.0,6.49,50.754577401937986,50.07059651152672,0.38293253067953614,ATLAS 18 400V,2.0,,,,,,
0,30,0,5.8105076823161035,0.0,1464.0954412043395,8507.1378087618,0.40510180041722854,4340.0,827.0,5.25,96.01700020188477,77.03693364018616,10.676336806021025,ATLAS 18 400V,2.0,,,,,,
0,34,0,5.090164510628631,0.0,1384.8504263914788,7049.116492946832,0.33567221394984914,10340.0,2168.0,4.77,-31.826726373821735,-36.12313531404618,6.712044247979687,Thermia Calibra 12 230V ,2.0,,,,,,
0,52,0,2.9397996374292443,0.0,2074.3888715189782,6098.287652378752,0.29039465011327387,9380.0,2978.0,3.15,-34.98627236269988,-30.34288544261322,-6.673027383198593,Thermia Calibra 12 230V ,2.0,,,,,,
0,30,0,5.5680233713396055,0.0,1231.61966080759,6857.687055978018,0.3265565264751437,6290.0,1081.0,5.82,9.02523141459488,13.933363626974105,-4.329495337807476,Thermia Calibra 12 230V ,2.0,,,,,,
0,42,0,4.134446789206681,0.0,1691.3119575592566,6992.639292477735,0.3329828234513207,5710.0,1360.0,4.2,22.463034894531255,24.361173349945343,-1.5607907331742665,Thermia Calibra 12 230V ,2.0,,,,,,
0,27,0,5.926417516872837,0.0,1116.6965866196736,6618.010211974938,0.315143343427378,4050.0,633.0,6.4,63.40765955493674,76.41336281511431,-7.39972629886193,Thermia Calibra 12 230V ,2.0,,,,,,
0,36,0,4.851235080273144,0.0,1461.4658091834233,7089.9142021304,0.3376149620062095,3670.0,763.0,4.81,93.1856730825722,91.54204576453779,0.8572781761568393,Thermia Calibra 12 230V ,2.0,,,,,,
0,24,0,6.284811662406067,0.0,1001.7735124317571,6295.957854020597,0.2998075168581236,2910.0,487.0,5.97,116.35594000070779,105.7029799654532,5.273227175981021,Thermia Calibra 12 230V ,2.0,,,,,,
0,30,0,5.5680233713396055,0.0,1231.61966080759,6857.687055978018,0.3265565264751437,2910.0,624.0,4.66,135.65934900268104,97.37494564224198,19.48548007166535,Thermia Calibra 12 230V ,2.0,,,,,,
0,34,0,5.027631157440099,0.0,851.4584000655888,4280.818781433851,0.20384851340161195,6290.0,1297.0,4.85,-31.942467703754364,-34.35170392709416,3.6624980915484384,Thermia Calibra 7 230V,2.0,,,,,,
0,52,0,2.7413466522467935,0.0,1303.0745188895985,3572.178969986102,0.17010376047552866,5650.0,1828.0,3.09,-36.77559345157342,-28.715835946958514,-11.283279862563312,Thermia Calibra 7 230V,2.0,,,,,,
0,30,0,5.535694380816389,0.0,751.099262549142,4157.855967128619,0.197993141291839,3830.0,672.0,5.7,8.560208019023996,11.770723593622323,-2.8825547225194814,Thermia Calibra 7 230V,2.0,,,,,,
0,42,0,4.011504710687519,0.0,1052.176675098482,4220.811688633092,0.200991032792052,3440.0,854.0,4.03,22.698014204450345,23.205699660243795,-0.4589401814511507,Thermia Calibra 7 230V,2.0,,,,,,
0,27,0,5.916741798348606,0.0,675.8299094118071,3998.711073590991,0.19041481302814242,2460.0,400.0,6.15,62.54923063378013,68.95747735295177,-3.7928162870145443,Thermia Calibra 7 230V,2.0,,,,,,
0,36,0,4.773599545751954,0.0,901.6379688238121,4304.0585984100635,0.20495517135286018,2210.0,486.0,4.55,94.75378273348704,85.52221580736874,4.914275730812179,Thermia Calibra 7 230V,2.0,,,,,,
0,24,0,6.297789215880823,0.0,600.5605562744721,3782.203794788759,0.18010494260898852,2160.0,359.0,6.01,75.1020275365166,67.28706302910086,4.7885060878672725,Thermia Calibra 7 230V,2.0,,,,,,
0,30,0,5.535694380816389,0.0,751.099262549142,4157.855967128619,0.197993141291839,2070.0,456.0,4.54,100.86260710766277,64.71475055902238,21.93159429110989,Thermia Calibra 7 230V,2.0,,,,,,
0,34,0,5.050245626642097,0.0,1376.928781114552,6953.8285550214,0.33113469309625715,10190.0,2187.0,4.66,-31.75830662393131,-37.040293501849476,8.374369670431259,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,52,0,3.1701982567491953,0.0,1989.8518614162815,6308.224902251037,0.3003916620119541,9350.0,2895.0,3.23,-32.532353986619924,-31.265911522753665,-1.851447159467634,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,30,0,5.468033931062742,0.0,1240.7236521586121,6784.319029075377,0.3230628109083513,6200.0,1067.0,5.81,9.424500468957708,16.281504419738724,-5.885818742465709,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,42,0,4.214669017800808,0.0,1649.3390390264317,6951.418147634059,0.33101991179209805,5690.0,1333.0,4.27,22.16903598653883,23.73136076717417,-1.2958075456485196,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,27,0,5.781375159378226,0.0,1138.569805441657,6582.499190398496,0.31345234239992836,3990.0,624.0,6.39,64.97491705259388,82.4631098464194,-9.524645393141995,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,36,0,4.841351474431775,0.0,1445.031345592522,6995.9046355844885,0.33313831598021376,3660.0,723.0,5.06,91.1449353984833,99.86602290353002,-4.321117106091387,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,24,0,6.094716387693709,0.0,1036.4159587247023,6316.661328106729,0.30079339657651094,2770.0,489.0,5.67,128.03831509410574,111.94600382918244,7.490588848213564,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,30,0,5.468033931062742,0.0,1240.7236521586121,6784.319029075377,0.3230628109083513,2730.0,585.0,4.67,148.5098545448856,112.08951318950633,17.088521007767497,Thermia Calibra Eco 12 230V,2.0,,,,,,
0,34,0,5.19918523294881,0.0,1838.8532707503603,9560.538770844894,0.455263750992614,14050.0,2873.0,4.89,-31.953460705730286,-35.99536126869612,6.322806399771186,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,52,0,3.3247496273315758,0.0,2676.3148238167737,8898.07671310679,0.4237179387193709,12990.0,3878.0,3.35,-31.50056417931648,-30.987240231645853,-0.753742467714158,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,30,0,5.615726478641529,0.0,1652.7507034022685,9281.39588768953,0.44197123274712047,8550.0,1459.0,5.86,8.554337867713802,13.279691802760007,-4.168490125571189,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,42,0,4.366102741563372,0.0,2211.0584054465444,9653.708165776896,0.45970038884651887,7910.0,1766.0,4.48,22.044351021199702,25.201495212148608,-2.542349518674736,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,27,0,5.928132412911069,0.0,1513.1737778911995,8970.294519083915,0.4271568818611388,5500.0,862.0,6.38,63.09626398334389,75.54220161150806,-7.082564060955033,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,36,0,4.99091461010245,0.0,1931.9045544244063,9641.970666000234,0.45914146028572544,5080.0,1002.0,5.07,89.80257216535894,92.80484575093875,-1.5598696232258402,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,24,0,6.240538347180607,0.0,1373.5968523801307,8571.983830844785,0.40818970623070405,4260.0,708.0,6.02,101.22027771936115,94.01085485595067,3.6634276940300303,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,30,0,5.615726478641529,0.0,1652.7507034022685,9281.39588768953,0.44197123274712047,4180.0,823.0,5.08,122.0429638203237,100.82025557743238,10.545796823652132,Thermia Calibra Eco 16 400V,2.0,,,,,,
0,34,0,5.012679866833411,0.0,812.9729389004825,4075.173083106837,0.19405586110032558,5920.0,1252.0,4.73,-31.162616839411537,-35.066059193252194,5.976318537704239,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,52,0,2.993310964826133,0.0,1257.203692423176,3763.201597550194,0.17920007607381877,5520.0,1769.0,3.12,-31.82605801539503,-28.93139104447846,-4.060545999162413,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,30,0,5.461428511723916,0.0,714.2549936732173,3900.8525870880944,0.18575488509943308,3610.0,633.0,5.7,8.05685836809127,12.836491891503531,-4.185464706597964,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,42,0,4.115182577052398,0.0,1010.4088293550129,4158.016810261658,0.19800080048865037,3360.0,820.0,4.1,23.750500305406486,23.22058894573329,0.3703067573755714,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,27,0,5.797989995391795,0.0,640.2165347527683,3711.969063380954,0.17676043158956925,2320.0,389.0,5.96,59.99866652504113,64.58008605469622,-2.718288667922897,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,36,0,4.788305544388157,0.0,862.3319115141152,4129.108673005875,0.1966242225240893,2160.0,450.0,4.8,91.16243856508682,91.62931366980338,-0.24363449191339148,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,24,0,6.134551479059676,0.0,566.1780758323195,3473.2485525083166,0.16539278821468173,2540.0,404.0,6.28,36.74206899639041,40.1430880773068,-2.3160592506421107,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,30,0,5.461428511723916,0.0,714.2549936732173,3900.8525870880944,0.18575488509943308,2160.0,428.0,5.05,80.59502718000438,66.88200786757415,8.147099242057742,Thermia Calibra Eco 8 230V,2.0,,,,,,
0,34,0,4.732286888584083,0.0,2129.2427560344877,10076.187576994644,0.479818456047364,9810.0,2052.0,4.78,2.7134309581513083,3.764266863279131,-0.9981822471949231,Thermia Legend 10 230-1,5.0,,,,,,
0,52,0,2.9538094262990144,0.0,2951.873780428395,8719.2725978743,0.41520345704163336,9390.0,2880.0,3.26,-7.142996827749737,2.495617375985937,-9.392348886533297,Thermia Legend 10 230-1,5.0,,,,,,
0,30,0,5.12750410242521,0.0,1946.4358617247306,9980.357866101103,0.4752551364810049,10000.0,1969.0,5.08,-0.1964213389889613,-1.145969440084782,0.9351201264805153,Thermia Legend 10 230-1,5.0,,,,,,
0,42,0,3.94185246090183,0.0,2494.856544654002,9834.356410141414,0.4683026861972102,9630.0,2495.0,3.86,2.122081102195361,-0.005749713266456347,2.1205300751769407,Thermia Legend 10 230-1,5.0,,,,,,
0,27,0,5.423917012806054,0.0,1809.3306909924127,9813.65951666588,0.4673171198412324,10130.0,1886.0,5.37,-3.122808325114701,-4.06518075331852,1.0040412068166527,Thermia Legend 10 230-1,5.0,,,,,,
0,36,0,4.5346782816635205,0.0,2220.646203189366,10069.916108861376,0.47951981470768457,9760.0,2302.0,4.24,3.175369967841979,-3.5340485147973055,6.949959473196232,Thermia Legend 10 230-1,5.0,,,,,,
0,24,0,5.720329923186899,0.0,1672.2255202600948,9565.6816818606,0.45550865151717146,10150.0,1806.0,5.62,-5.756830720585215,-7.407224791799849,1.785229949944811,Thermia Legend 10 230-1,5.0,,,,,,
0,30,0,5.12750410242521,0.0,1946.4358617247306,9980.357866101103,0.4752551364810049,9880.0,2107.0,4.69,1.0157678755172483,-7.620509647616014,9.328445680708096,Thermia Legend 10 230-1,5.0,,,,,,
0,34,0,4.599235570504809,0.0,2779.805623573702,12784.980903029473,0.6088086144299749,12490.0,2692.0,4.64,2.3617366135266105,3.261724501251928,-0.8785437391204853,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,52,0,2.900605034072795,0.0,3763.1393552132176,10915.380957648911,0.5197800456023292,11900.0,3696.0,3.22,-8.274109599588986,1.816540996028615,-9.919098320720664,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,30,0,4.976709023045257,0.0,2561.2870165426984,12746.780205836714,0.6069895336112721,12750.0,2591.0,4.92,-0.025253287555182524,-1.1467766675917201,1.1526224196190427,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,42,0,3.844288665423914,0.0,3216.842837635709,12366.472459173057,0.5888796409130027,12060.0,3207.0,3.76,2.5412310047517206,0.30691729453411476,2.241719825104105,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,27,0,5.259814112450592,0.0,2397.398061269446,12609.868155826722,0.6004699121822249,12940.0,2479.0,5.22,-2.5512507277687613,-3.2917280649678915,0.7627224607393179,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,36,0,4.410498844234585,0.0,2889.064927089204,12742.21752184561,0.6067722629450291,12170.0,2968.0,4.1,4.701869530366554,-2.6595374969944685,7.573142542306965,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,24,0,5.542919201855928,0.0,2233.5091059961937,12380.160511146369,0.5895314529117318,13000.0,2381.0,5.46,-4.767996068104852,-6.194493658286692,1.5186667006580112,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,30,0,4.976709023045257,0.0,2561.2870165426984,12746.780205836714,0.6069895336112721,12400.0,2737.0,4.53,2.7966145631993067,-6.419911708341308,9.861126336539883,Thermia Legend 13 Duo 400V,5.0,,,,,,
0,34,0,4.473361286685781,0.0,3803.7678047210734,17015.627641181007,0.8102679829133813,16770.0,3694.0,4.54,1.4646848013178726,2.9715160996500734,-1.4678130685951474,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,52,0,2.9277509600637357,0.0,5108.53703608919,14956.524211931277,0.7122154386633941,15920.0,5038.0,3.16,-6.051983593396503,1.4000999620720656,-7.349653162540015,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,30,0,4.816830248157346,0.0,3513.8190866392692,16925.47006307665,0.8059747649084119,17060.0,3569.0,4.78,-0.78856938407591,-1.5461169336153158,0.7705072836264648,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,42,0,3.78642336374265,0.0,4383.665240884681,16598.412486912308,0.7904005946148718,16250.0,4380.0,3.71,2.144076842537279,0.08368129873701502,2.0599289418504085,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,27,0,5.0744319692610205,0.0,3296.3575480779164,16727.14212408145,0.7965305773372119,17240.0,3441.0,5.01,-2.974813665420828,-4.203500491778078,1.2860672507189808,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,36,0,4.301626805949997,0.0,3948.742163761975,16986.015141423504,0.8088578638773097,16460.0,4034.0,4.08,3.195717748623972,-2.113481314775034,5.432029557597962,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,24,0,5.332033690364694,0.0,3078.8960095165626,16416.77725187173,0.7817512977081775,17180.0,3310.0,5.19,-4.4425072650074,-6.981993670194486,2.736679968491207,Thermia Legend 17 Duo 400V,2.0,,,,,,
0,30,0,4.816830248157346,0.0,3513.8190866392692,16925.47006307665,0.8059747649084119,16720.0,3716.0,4.5,1.228887937061307,-5.440821134572948,7.0406721812743545,Thermia Legend 17 Duo 400V,2.0,,,,,,
