Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_h_ref [W],P_th_h_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
BAXI Climatización S.L.U,Platinum BC Plus Monobloc 6 MR-2,2022-03-18,Outdoor Air/Water,Regulated,1.0,R32,1.5,,58.0,14,average,2327,5050,2.170176192522561,-209.2487840470639,-0.0102519939794301,1.1629083585451203,209.1957144467822,-327.4537653589231,0.0071953907325068,0.2163079843933794,327.3975511449914,161.7474342997622,-0.1117212113562308,8.187077860524655,-161.62469466294334
BAXI Climatización S.L.U,Platinum BC Plus Monobloc 16 Trif,2020-05-04,Outdoor Air/Water,Regulated,1.0,R32,2.8,,71.0,9,average,6324,12900,2.0398481973434537,66.15908639783932,-0.0041302174191957,0.8960180674241647,-66.20744496083134,-185.2852331762761,0.0085713248949275,0.1701842968598106,185.2320132514872,-0.9512144270236976,-0.0766104005837436,6.43910999220866,1.068178006957536
BAXI Climatización S.L.U,Platinum BC Plus Monobloc 7,2020-05-04,Outdoor Air/Water,Regulated,1.0,R32,2.0,,64.0,9,average,2959,5830,1.970260223048327,-284.7571049127537,0.0004342281663968,0.6941007929255084,284.71508614915564,14.809820494085493,0.0148958914701929,-0.1129890409528736,-14.854673007065486,248.35147476058003,-0.0883758930341221,6.8976120155420215,-248.2621007109373
BAXI Climatización S.L.U,Platinum BC Plus Monobloc 8 MR-2,2022-03-18,Outdoor Air/Water,Regulated,1.0,R32,1.65,,59.0,14,average,2704,5840,2.159763313609468,-144.80758905773382,-0.0118509517351054,1.2398638778936288,144.75197620357366,186.62217508428893,0.0100705812127768,0.116349431456397,-186.67180887777812,212.8232586771604,-0.1435520870758854,9.445645687368748,-212.72855684763613
Bosch Thermotechnik,CS3400iAWS 10 ORB-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,45.0,59.0,11,average,2742,5100,1.859956236323851,35.06275762723351,-0.0127532096001148,1.4045401543739104,-35.10462650063082,298.0638777836148,0.0070788484912762,0.2929068994717964,-298.1129143881834,212.8529761035139,-0.1138412371130372,8.069976871714395,-212.6902436798734
Bosch Thermotechnik,Bosch GCH7000iFAW 7 O,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.75,24.0,47.0,17,average,2738,5530,2.0197224251278305,211.64255378622036,0.0117241546153435,0.2152018814671724,-211.6640597202131,497.0977062277043,0.0211786078162156,-0.3844087969645,-497.1340501462768,-9.819538511590462,-0.0603341780635661,5.942788705071584,9.967023841444131
Bosch Thermotechnik,Bosch Compress 7000 LW 72,2022-07-07,Brine/Water,Regulated,2.0,R410A,10.6,67.0,,25,average,19208,62810,3.2699916701374425,-0.000111390567389,0.000111390570554,0.7712472764355529,-0.0205838202179548,-0.0137262460317247,0.0137262531119024,0.0057440823316495,-0.0366740879947679,0.0792911596102496,-0.0792911881290301,7.405615808832167,-0.0035660578965013
Bosch Thermotechnik,Bosch Compress 7000 LW 80,2022-07-07,Brine/Water,Regulated,2.0,R410A,10.8,67.0,,25,average,20846,69000,3.3099875275832296,0.0003428325839668,-0.0003431201547156,0.7932675527495235,-0.0210729144788492,-0.0124564241121106,0.0124564263366079,0.0640472867276532,-0.0385356814444367,0.0756818207127765,-0.0756818118036203,7.245368840958713,-0.0010875899038426
Bosch Thermotechnik,CS3400iAWS 10 ORB-T,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,64.0,22,average,4028,8620,2.1400198609731875,177.21792212275972,-0.0018981962269628,0.8677883601080856,-177.23773884549075,-152.43416537737494,0.0145233422167652,-0.0909745002605336,152.38903666473522,203.9470433093509,-0.0920892257370755,7.285152155351403,-203.8240677175797
Bosch Thermotechnik,Bosch Compress 7000 LW 48,2022-07-07,Brine/Water,Regulated,2.0,R410A,7.5,54.0,,25,average,11746,41580,3.5399284862932063,-0.0009661427203782,0.0009661427206189,0.7353751293350879,-0.0187869700069957,-0.0120619319018337,0.0120619349279395,0.0991763910511683,-0.0363692943880435,0.0641919534437993,-0.0641931272004135,6.895433577116382,-1.266130558308376e-05
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWMS,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,2.35,25.0,48.0,17,average,2461,5710,2.320195042665583,-36.00833299796339,-0.0048576996020063,0.9683568550875864,35.96844826681281,-185.2885532994982,0.0059335722960069,0.2602985013098216,185.2287634780753,-61.46616785022812,-0.0884785127675965,7.373180365547771,61.60531599444898
Bosch Thermotechnik,Bosch Compress 7000 LW 22,2022-07-07,Brine/Water,Regulated,2.0,R410A,4.5,57.0,,25,average,5613,18580,3.310172813112417,0.0004914434099495,-0.0004914434098918,0.8117398078537887,-0.0200022584509516,-0.0147140111901799,0.0147140108155108,-0.0282743039625145,-0.0343423362408579,0.0942221503492534,-0.0942221660593458,8.134702364323367,-0.014161542336582
Bosch Thermotechnik,Bosch Compress 7000 LW 28,2022-07-07,Brine/Water,Regulated,2.0,R410A,5.0,57.0,,25,average,7097,24770,3.490207129773144,0.0008697000041158,-0.000869379806951,0.8148506652203767,-0.0212942523288709,-0.0127898041128408,0.0127898028397746,0.0567141053499336,-0.0372475910424531,0.0844341628168029,-0.0844342053834597,7.799036960236781,-0.0072460368760357
Bosch Thermotechnik,Bosch Compress 7000 LW 54,2022-07-07,Brine/Water,Regulated,2.0,R410A,9.5,67.0,,25,average,13806,47770,3.4600898160220197,-0.0001903055380488,0.0001900260204607,0.7658249502207563,-0.0205777007328629,-0.0128455877790219,0.0128455856430288,0.0499460748631651,-0.0378826992668572,0.0803365657368622,-0.0803366128438606,7.5790597826773585,-0.0039253408404213
Bosch Thermotechnik,Bosch Compress 7000 LW 64,2022-07-07,Brine/Water,Regulated,2.0,R410A,9.3,67.0,,25,average,16586,55730,3.360062703484867,-0.0001316943123516,0.0001313381004561,0.7689305363186107,-0.0206369595415367,-0.0129264095715354,0.0129264101250989,0.0450256959369138,-0.0378513199995352,0.0783707500724943,-0.0783707213082666,7.393484922603812,-0.003426112003968
Bosch Thermotechnik,Bosch Compress 7000 LW 38,2022-07-07,Brine/Water,Regulated,2.0,R410A,6.3,55.0,,25,average,9451,31850,3.370013755158184,0.0010375467798764,-0.0010376037766318,0.8417138116308356,-0.0209257231033738,-0.0128462825652713,0.0128462867146234,0.057869636175385,-0.0364350416748449,0.0810836843649087,-0.0810836740160123,7.616203901947916,-0.0057721750917971
Bosch Thermotechnik,CS3400iAWS 12 ORB-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,64.0,20,average,4792,8290,1.729966611018364,-89.30711402814975,-0.0082984067387691,1.183144927896521,89.27756931103686,-151.62609124457845,0.0086870211035503,0.1494658906429124,151.56866679527687,232.81719471402135,-0.0826630673397072,6.483674235497106,-232.69173227287357
Bosch Thermotechnik,CS3400iAWS 10 ORM-T,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,45.0,64.0,22,average,4028,8620,2.1400198609731875,212.75393534508697,-0.0018984559039135,0.8677982058698551,-212.77375255905048,124.3293806100272,0.0145233408235111,-0.0909747893567538,-124.37450948588226,210.61026306064647,-0.0920895775285628,7.285165306489822,-210.48728766984112
Bosch Thermotechnik,CS3400iAWS 12 ORB-T,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,64.0,22,average,4529,9510,2.099801280635902,-74.86880646171359,-0.0036307690881056,0.9299930340729337,74.84267415439457,249.53210870860147,0.0118524471314011,0.0124443147564386,-249.5823218240301,-62.58103629173141,-0.0833252365033797,6.904604764160911,62.709164971670255
Bosch Thermotechnik,CS3400iAWS 10 ORE-T,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,64.0,22,average,4028,8620,2.1400198609731875,-35.99816222001969,-0.0018983877031807,0.8677957629490722,35.978344975293155,64.42513913168608,0.014523342216882,-0.0909741553569425,-64.47026792786065,212.83135800660384,-0.0920892490829685,7.285152420073373,-212.7083827836705
Bosch Thermotechnik,CS3400iAWS 10 ORE-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,45.0,59.0,11,average,2742,5100,1.859956236323851,-124.84967529110908,-0.012753015698141,1.4045329155416455,124.80780674184982,70.6089383569732,0.007078868129122,0.2929061445879912,-70.65797509486157,-151.41106793557043,-0.1138408032999004,8.069962263925166,151.57380092617558
Bosch Thermotechnik,CS3400iAWS 10 ORM-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,40.0,59.0,11,average,2742,5100,1.859956236323851,-178.1538196586354,-0.0127532674163571,1.4045422964938306,178.11195091912313,-190.33553819649623,0.0070788484902516,0.2929066766037165,190.28650148332744,-129.1998458113343,-0.1138409736201736,8.069968468157443,129.36257863824255
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.7,29.0,47.0,17,average,1653,3570,2.159709618874773,-71.53783448605564,0.0024005835828298,0.7013072117604215,71.5107615094101,-151.5408883008958,0.0117812093259438,0.046762621251476,151.49389084528428,212.8188283069278,-0.0860020913671877,6.977727803603544,-212.7199438720501
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWMS,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.7,25.0,47.0,17,average,1653,3570,2.159709618874773,-142.60987671942752,0.002401600080562,0.7012696564734012,142.58280557122595,-32.661035912427366,0.0117812173753996,0.0467613709215188,32.61403856526416,-13.732010304163325,-0.0860021083101957,6.977728491656511,13.830894297211929
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.7,29.0,47.0,17,average,1653,3570,2.159709618874773,-10.22088206267706,0.0024009992637016,0.7012922219092418,10.193810278479166,64.44845543195486,0.0117812254246401,0.0467610689441761,-64.49545290037501,212.81882829130788,-0.0860021296691232,6.977729215660928,-212.71994388766976
Bosch Thermotechnik,Bosch Compress 6000 AW-5 AWM,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.7,25.0,47.0,17,average,1653,3570,2.159709618874773,-71.53783371818861,0.0024018066140284,0.7012611798067586,71.51076297882386,64.92347613318127,0.01178120932646,0.046761604950616,-64.97047343841434,-107.01776749260412,-0.0860021049467601,6.9777283218790105,107.11665154754829
Bosch Thermotechnik,Bosch Compress 6000 AW-17 AWM,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,4.0,26.0,53.0,24,average,4227,9510,2.2498225691980127,179.0006650725466,-0.0044893763352419,0.9661778005263832,-179.03873037116546,212.7580331113272,0.003205916621614,0.3662467749589301,-212.82433014213436,177.30144669047402,-0.0892253805368196,7.292386023869301,-177.1658078326582
Bosch Thermotechnik,Bosch Compress 6000 AW-17 AWE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,4.0,41.0,53.0,24,average,4227,9510,2.2498225691980127,212.74497971253493,-0.0044886017894677,0.9661493024339008,-212.78304495205165,84.91137741687626,0.0032059053093846,0.3662471114126223,-84.97767448056845,212.8375398430142,-0.08922494854297,7.29236935487278,-212.7019008461252
Bosch Thermotechnik,Bosch Compress 6000 AW-17 AWMS,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,4.0,26.0,53.0,24,average,4227,9510,2.2498225691980127,52.83272892964007,-0.0044888984496892,0.96616034610772,-52.87079373332032,0.833675005015527,0.0032058836281967,0.3662479489236038,-0.8999721222725636,177.30489016090397,-0.0892254097918581,7.292387101075634,-177.16925135003987
Bosch Thermotechnik,Bosch Compress 6000 AW-7 AWB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.75,29.0,47.0,22,average,1902,4260,2.2397476340694005,177.20956444998487,-0.0028581859967627,0.8870517518000489,-177.24630466549402,70.60429386794755,0.0078190354240737,0.1735199997886894,-70.66276450953367,8.231370897488201,-0.1130335422767973,8.39204366891709,-8.084303940118472
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,2.35,29.0,48.0,17,average,2461,5710,2.320195042665583,-142.61651204562438,-0.0048578904844923,0.9683642144930276,142.57662717579217,-143.85478699951173,0.0059335549457977,0.2602989062484129,143.7949971580631,210.80807589977584,-0.0884784881307158,7.373179391226055,-210.66892772598771
Bosch Thermotechnik,Bosch Compress 6000 AW-9 AWE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,2.35,29.0,48.0,17,average,2461,5710,2.320195042665583,-71.54439255929333,-0.0048578666214279,0.9683631731285672,71.5045081838314,99.03610618826046,0.0059336416787539,0.2602958972500446,-99.09589603622936,208.39719722154052,-0.0884782326046658,7.3731700072704,-208.25804882885444
Bosch Thermotechnik,Bosch Compress 6000 AW-7 AWMS,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.75,25.0,47.0,22,average,1902,4260,2.2397476340694005,212.7456131764648,-0.0028567255154534,0.8869983467590417,-212.78235223413805,264.2210970344132,0.0078190740848955,0.1735194930584269,-264.27956764183455,-213.59875416811693,-0.1130334615938584,8.392040400099491,213.74582163447053
Bosch Thermotechnik,Bosch Compress 6000 AW-7 AWE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.75,29.0,47.0,22,average,1902,4260,2.2397476340694005,212.7456132719581,-0.0028568514368193,0.8870020442789662,-212.78235330991927,241.1943471195516,0.0078189525717195,0.1735240106895578,-241.2528177323992,-213.5987541476412,-0.1130334165977206,8.392038666385906,213.7458216549461
Bosch Thermotechnik,Bosch Compress 6000 AW-7 AWM,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410A,1.75,25.0,47.0,22,average,1902,4260,2.2397476340694005,132.78950426712112,-0.0028572340818402,0.8870170767289554,-132.82624366938495,241.19434711955145,0.0078189525717223,0.1735240106894558,-241.2528177323989,-249.13687983893377,-0.1130337668197802,8.392052083756582,249.2839467112952
Bosch Thermotechnik,CS7800i LW 12 M (+MF),2020-12-08,Brine/Water,Regulated,2.0,R410A,2.0,41.0,,11,average,3497,10140,2.899628252788104,0.0065909751811646,-0.0065909750599683,0.9998022331359632,-0.0428818794276925,-0.0116766675993924,0.0116766755600681,0.0585528168380039,-0.0437888559517787,0.1025898131906246,-0.1025897810460422,8.367982556941529,0.0249403286983875
Bosch Thermotechnik,CS3400iAWS 8 ORM-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,40.0,59.0,11,average,2742,5100,1.859956236323851,248.2821485483527,-0.009605309097487,1.2257819046054548,-248.31723542580977,-156.85489105023814,0.0108661331240084,0.0889384546512784,156.80675356428586,137.32769096954038,-0.1206156828877651,8.355578579621973,-137.18002370975265
Bosch Thermotechnik,CS3400iAWS 6 ORE-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,45.0,59.0,11,average,2742,5100,1.859956236323851,70.6103536520825,-0.0003375357193655,0.7680883100829525,-70.62922295524267,-43.121588425770405,0.0182676324225421,-0.2713901684964859,43.080544669717,142.57146842523773,-0.1206708449057945,8.253588970493265,-142.43804808170344
Bosch Thermotechnik,CS3400iAWS 6 ORM-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,40.0,59.0,11,average,2742,5100,1.859956236323851,-71.53367817756981,-0.0003390311191125,0.7681383310059738,71.5148080248417,-71.55405324006594,0.0182675790600635,-0.2713873958392457,71.51301002065323,141.77580647530925,-0.1206707891100815,8.253586916877577,-141.64238628832874
Bosch Thermotechnik,CS3400iAWS 6 ORB-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,45.0,59.0,11,average,2742,5100,1.859956236323851,70.61035245399201,-0.000340681687618,0.7681998974908125,-70.62922415522634,-21.10244635552881,0.0182675866840817,-0.2713874340349002,21.061402520089445,-105.32537501570116,-0.1206709296487949,8.25359236975961,105.4587952877183
Bosch Thermotechnik,CS3400iAWS 8 ORB-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R32,1.3,45.0,59.0,11,average,2742,5100,1.859956236323851,212.74651588102296,-0.009604764111755,1.225760414999682,-212.78160189383533,29.083636520034386,0.010866111883351,0.0889387943497888,-29.13177401961469,213.9568507928582,-0.1206155241546507,8.355572576214389,-213.80918338261984
Bosch Thermotechnik,CS7800i LW 8 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410A,1.35,36.0,,11,average,1993,5860,2.9402910185649773,0.0087517640303567,-0.0087517535387134,1.114658738783496,-0.0483407550734813,-0.0086006149537401,0.0086006149951379,0.2170559913869663,-0.0465804103388902,0.1015666593883412,-0.1015666717479623,8.21430545261602,0.0180853985429107
Bosch Thermotechnik,CS7800i LW 6 M (+MF),2020-12-08,Brine/Water,Regulated,2.0,R410A,1.35,35.0,,11,average,1542,4580,2.9701686121919586,0.0061267783490688,-0.0061267555819866,1.012156788535012,-0.0397596420266982,-0.0129867963687434,0.0129867967669347,0.0595426917669776,-0.0355829741354662,0.1129164130773143,-0.1129164867378014,8.626355416843387,-0.011743185257523
Bosch Thermotechnik,CS7800i LW 8 M (+MF),2020-12-08,Brine/Water,Regulated,2.0,R410A,1.35,36.0,,11,average,1993,5860,2.9402910185649773,0.0087517252297677,-0.0087517536731336,1.1146587632675764,-0.0483407551865866,-0.0086006149461306,0.0086006149461266,0.2170559932754049,-0.0465804103744545,0.1015666226187883,-0.1015666713992683,8.214305457813248,0.0180853988362695
Bosch Thermotechnik,Compress7000iLW12M,2022-07-07,Brine/Water,Regulated,2.0,R410A,2.39,49.0,,18,average,2971,9270,3.120161561763716,0.0018565966147363,-0.0018564986781957,0.7868354000788951,-0.040372313318358,-0.0114612196508722,0.0114612189640741,0.0839286009167541,-0.0432006069064119,0.0920036112882088,-0.0920036112895276,7.925383499070895,0.0274258968590355
Bosch Thermotechnik,Compress7000iLW12MS,2022-07-07,Brine/Water,Regulated,2.0,R410A,2.39,49.0,,18,average,2971,9270,3.120161561763716,0.0018564404923142,-0.0018564986416202,0.7868354767557769,-0.0403723132965518,-0.0114612194163141,0.0114612190238548,0.08392859823776,-0.0432006069157374,0.0920036099111883,-0.0920036099124033,7.925383444878756,0.0274258988171703
Bosch Thermotechnik,CS7800i LW 16 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410A,2.3,41.0,,11,average,4559,12810,2.809826716385172,0.0050304954939966,-0.0050305368829912,0.9434428564350256,-0.0409632485840725,-0.010874517252874,0.0108745169631265,0.0876410542158179,-0.0456596607302253,0.0923025705987058,-0.0923025467060883,7.826755436376094,0.0342555984856133
Bosch Thermotechnik,CS7800i LW 16 M (+MF),2020-12-08,Brine/Water,Regulated,2.0,R410A,2.3,41.0,,11,average,4559,12810,2.809826716385172,0.0050305351064993,-0.0050305373372911,0.9434428537417332,-0.0409632489467165,-0.0108745174496176,0.010874516870121,0.0876410580431527,-0.0456596607846771,0.092302706318619,-0.0923025475766627,7.826755397586193,0.0342555988544519
Bosch Thermotechnik,CS7800i LW 6 (+F),2020-12-08,Brine/Water,Regulated,2.0,R410A,1.35,36.0,,11,average,1542,4580,2.9701686121919586,0.006126787363815,-0.0061267557557309,1.0121567905353543,-0.0397596421548232,-0.012986800976462,0.0129867967669348,0.059542694070833,-0.0355829741354661,0.1129163562941611,-0.1129164917577806,8.62635565047197,-0.0117431938761652
Bosch Thermotechnik,CS3400iAWS 12 ORM-T,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,45.0,64.0,22,average,4529,9510,2.099801280635902,30.628688610660173,-0.0036307624761561,0.9299929105394684,-30.65482092170499,440.2256344480506,0.0118524471305911,0.0124447908815489,-440.2758478149246,-0.3907545790742119,-0.0833251056420342,6.904599892073811,0.5188834364442982
Bosch Thermotechnik,CS3400iAWS 14 ORB-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,65.0,20,average,4792,8290,1.729966611018364,-142.61085895838534,-0.0073200917992758,1.1527789236449273,142.5821486519823,380.74979990015976,0.0094414493023559,0.1325758752970883,-380.805003020377,44.03536635510165,-0.080449741504666,6.412507636459932,-43.90273713784629
Bosch Thermotechnik,CS3400iAWS 14 ORE-S,2022-06-10,Outdoor Air/Water,Regulated,1.0,R410A,3.2,42.0,65.0,20,average,4792,8290,1.729966611018364,-71.53876159604779,-0.0073200984660431,1.1527777727695832,71.51005127951498,-441.1783934082967,0.0094415352313768,0.1325723189672832,441.12319054735167,-178.07355787779875,-0.080449601419984,6.412502096361817,178.20618707577256
