manufacturers,models,titel,dates,types,refrigerants,mass_of_refrigerants,spl_indoor_l,spl_outdoor_l,eta_l,p_rated_l,scop_l,t_biv,tol,p_th_minus7_l,cop_minus7_l,p_el_minus7_l,p_th_2_l,cop_2_l,p_el_2_l,p_th_7_l,cop_7_l,p_el_7_l,p_th_12_l,cop_12_l,p_el_12_l,p_th_tbiv_l,cop_tbiv_l,p_el_tbiv_l,p_th_tol_l,cop_tol_l,p_el_tol_l,rated_airflows_l,wtols,poffs,ptos,psbs,pcks,supp_energy_types,p_sups_l,p_design_cools_l,seers_l,pdcs_35_l,eer_35_l,p_el_35_l,pdcs_30_l,eer_30_l,p_el_30_l,pdcs_25_l,eer_25_l,p_el_25_l,pdcs_20_l,eer_20_l,p_el_20_l,spl_indoor_h,spl_outdoor_h,eta_h,p_rated_h,p_th_minus7_h,cop_minus7_h,p_el_minus7_h,p_th_2_h,cop_2_h,p_el_2_h,p_th_7_h,cop_7_h,p_el_7_h,p_th_12_h,cop_12_h,p_el_12_h,p_th_tbiv_h,cop_tbiv_h,p_el_tbiv_h,p_th_tol_h,cop_tol_h,p_el_tol_h,rated_airflows_h,p_sups_h,p_design_cools_h,seers_h,pdcs_35_h,eer_35_h,p_el_35_h,pdcs_30_h,eer_30_h,p_el_30_h,pdcs_25_h,eer_25_h,p_el_25_h,pdcs_20_h,eer_20_h,p_el_20_h,p_el_minus7_l_n,p_el_2_l_n,p_el_7_l_n,p_el_12_l_n,p_el_tbiv_l_n,p_el_tol_l_n,p_el_35_l_n,p_el_30_l_n,p_el_25_l_n,p_el_20_l_n,p_el_minus7_h_n,p_el_2_h_n,p_el_7_h_n,p_el_12_h_n,p_el_tbiv_h_n,p_el_tol_h_n,p_el_35_h_n,p_el_30_h_n,p_el_25_h_n,p_el_20_h_n,Subtype,Group,p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-]
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Zubadan 8/11/14,PUHZ-SHW112VHA(-BS) + ERSC-*M*C,09.04.2020,Outdoor Air/Water,R410A,"5,500 kg",40.0,70,169.0,13.9,4.29,-7.0,-28.0,12300,2.85,4316,7500,4.04,1856,4800,5.68,845,7300,7.51,972,12300,2.85,4316,11600,2.65,4377,,60.0,15.0,15.0,15.0,0.0,1,2.3,,,,,,,,,,,,,,,40.0,70,130.0,12.7,11200,1.96,5714,6800,3.12,2179,4400,4.61,954,7000,6.66,1051,11200,1.96,5714,10700,1.9,5632,,2.0,,,,,,,,,,,,,,,0.7553377668883444,0.3248162408120406,0.147882394119706,0.1701085054252712,0.7553377668883444,0.7660133006650333,,,,,1.0,0.3813440672033601,0.1669583479173958,0.1839341967098355,1.0,0.9856492824641232,,,,,Regulated,1.0,-100.8041810978802,0.010859535795765617,0.06181864758125457,100.7543401906048,212.85741146487214,-0.07424258626495621,6.478648565256099,-212.6782150350684,,,,,,,,
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Zubadan 8/11/14,PUHZ-SHW112YHA(-BS) + EHSC-*M*C,09.04.2020,Outdoor Air/Water,R410A,"5,500 kg",40.0,70,167.0,13.9,4.24,-7.0,-28.0,12300,2.85,4316,7500,4.04,1856,4800,5.72,839,7300,7.51,972,12300,2.85,4316,11600,2.65,4377,,60.0,22.0,22.0,22.0,0.0,1,2.3,,,,,,,,,,,,,,,40.0,70,128.0,12.7,11200,1.96,5714,6800,3.12,2179,4400,4.65,946,7000,6.66,1051,11200,1.96,5714,10700,1.9,5632,,2.0,,,,,,,,,,,,,,,0.7553377668883444,0.3248162408120406,0.1468323416170808,0.1701085054252712,0.7553377668883444,0.7660133006650333,,,,,1.0,0.3813440672033601,0.1655582779138956,0.1839341967098355,1.0,0.9856492824641232,,,,,Regulated,1.0,-100.8041810978802,0.010859535795765617,0.06181864758125457,100.7543401906048,-37.01180372487743,-0.0742236471857284,6.48545561167308,37.19172723466715,,,,,,,,
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Zubadan 8/11/14,PUHZ-SHW140YHA(-BS) + EHSC-*M*C,09.04.2020,Outdoor Air/Water,R410A,"5,500 kg",40.0,70,163.0,17.0,4.16,-7.0,-28.0,15000,2.59,5792,9100,4.01,2269,5900,5.71,1033,7300,7.47,977,15000,2.59,5792,14100,2.42,5826,,60.0,22.0,22.0,22.0,0.0,1,2.9,,,,,,,,,,,,,,,40.0,70,127.0,15.8,14000,1.84,7609,8500,3.1,2742,5500,4.67,1178,7000,6.62,1057,14000,1.84,7609,13900,1.83,7596,,1.9,,,,,,,,,,,,,,,0.7612038375607832,0.2981995005914049,0.1357602838743593,0.1284005782625837,0.7612038375607832,0.765672230253647,,,,,1.0,0.3603627283480089,0.1548166644762781,0.1389144434222631,1.0,0.998291496911552,,,,,Regulated,1.0,-133.54655555126794,0.010778422103220517,0.047007953356033895,133.49368092594764,-71.43112943520691,-0.06898386555494553,6.197027848669193,71.62414185815355,,,,,,,,
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Zubadan 8/11/14,PUHZ-SHW80VHA(-BS) + EHSC-*M*C,09.04.2020,Outdoor Air/Water,R410A,"5,500 kg",40.0,69,171.0,9.6,4.36,-7.0,-28.0,8500,2.91,2921,5200,4.26,1221,4400,5.65,779,7400,7.59,975,8500,2.91,2921,8010,2.7,2967,,60.0,15.0,15.0,15.0,0.0,1,1.59,,,,,,,,,,,,,,,40.0,69,131.0,9.0,8000,2.04,3922,4900,3.22,1522,4100,4.59,893,7100,6.72,1057,8000,2.04,3922,7590,1.97,3853,,1.41,,,,,,,,,,,,,,,0.7447730749617542,0.3113207547169811,0.1986231514533401,0.2485976542580316,0.7447730749617542,0.7565017848036716,,,,,1.0,0.3880673125956145,0.2276899541050484,0.2695053544110148,1.0,0.982406935237124,,,,,Regulated,1.0,-20.694414916437637,0.011784310470332335,0.023282199545630933,20.645503272759214,177.31869956031562,-0.07595914151225613,6.619766880241466,-177.14332000860844,,,,,,,,
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Ecodan Zubadan 8/11/14,PUHZ-SHW80VHA(-BS) + ERSC-*M*C,09.04.2020,Outdoor Air/Water,R410A,"5,500 kg",40.0,69,174.0,9.6,4.44,-7.0,-28.0,8500,2.91,2921,5200,4.31,1206,4400,5.65,779,7400,7.59,975,8500,2.91,2921,8010,2.7,2967,,60.0,15.0,15.0,15.0,0.0,1,1.59,,,,,,,,,,,,,,,40.0,69,133.0,9.0,8000,2.04,3922,4900,3.25,1508,4100,4.59,893,7100,6.72,1057,8000,2.04,3922,7590,1.97,3853,,1.41,,,,,,,,,,,,,,,0.7447730749617542,0.3074961754207037,0.1986231514533401,0.2485976542580316,0.7447730749617542,0.7565017848036716,,,,,1.0,0.3844977052524222,0.2276899541050484,0.2695053544110148,1.0,0.982406935237124,,,,,Regulated,1.0,252.8470341415083,0.011790848114773718,0.020160358881973532,-252.89635080728817,144.0024306057394,-0.07626979936306519,6.642426807593669,-143.82761701782445,,,,,,,,
 Mitsubishi Electric Air Conditioning Systems Europe LTD,Hydrodan 10,EHWT17D-MHEDW,03.11.2022,Water/Water,R32,"0,900 kg",38.0,0,267.0,7.0,6.87,-7.0,-10.0,6190,6.15,1007,3810,7.15,533,2400,7.73,310,1210,7.37,164,6190,6.15,1007,6260,5.94,1054,,60.0,15.0,15.0,15.0,0.0,1,0.74,,,,,,,,,,,,,,,38.0,0,180.0,7.0,6190,3.75,1651,3800,4.82,788,2400,5.48,438,1120,5.3,211,6190,3.75,1651,6210,3.43,1810,,0.79,,,,,,,,,,,,,,,0.6099333737129012,0.3228346456692913,0.1877649909145972,0.0993337371290127,0.6099333737129012,0.6384009691096305,,,,,1.0,0.4772864930345245,0.2652937613567535,0.1278013325257419,1.0,1.096305269533616,,,,,Regulated,3.0,-0.018962873493498955,0.01896286631313109,-0.03249253435415466,-0.030240672645884432,0.17596675604878123,-0.17596682676794817,10.491642679937243,-0.06677158140501602,,,,,,,,
 Mitsubishi Heavy Industries Air Conditioning Europe,FDCW100VNX-A,FDCW100VNX-A + HMA100-S,21.01.2019,Outdoor Air/Water,R410A,"2,900 kg",33.0,58,165.0,8.5,4.13,-8.0,-10.0,7500,2.93,2560,4600,4.11,1119,3600,5.17,696,4100,6.13,669,7800,2.93,2662,7500,2.69,2788,,58.0,2.0,20.0,15.0,35.0,1,1.0,,,,,,,,,,,,,,,33.0,58,126.0,10.0,8800,1.96,4490,5400,3.22,1677,3500,4.47,783,3800,5.45,697,7700,2.31,3333,6700,1.94,3454,,3.3,,,,,,,,,,,,,,,0.5701559020044543,0.2492204899777282,0.155011135857461,0.1489977728285078,0.5928730512249443,0.6209354120267261,,,,,1.0,0.3734966592427617,0.1743875278396436,0.1552338530066815,0.7423162583518931,0.7692650334075724,,,,,Regulated,1.0,285.38651905150664,0.0197188789303567,-0.323924260987386,-285.42381736727816,-71.46730088431609,-0.0666883656520429,6.048479657314025,71.58842435174206,,,,,,,,
 Mitsubishi Heavy Industries Air Conditioning Europe,FDCW140VNX-A,FDCW140VNX-A + HSB140,,Outdoor Air/Water,R410A,"4,000 kg",35.0,62,176.0,14.5,4.47,-8.0,-10.0,12900,2.96,4358,7900,4.37,1808,5100,5.58,914,6400,6.99,916,13400,2.86,4685,12500,2.71,4613,,65.0,2.0,25.0,15.0,35.0,1,2.0,,,,,,,,,,,,,,,35.0,62,134.0,14.0,12500,2.01,6219,7600,3.29,2310,4900,4.68,1047,6800,6.51,1045,12700,1.95,6513,11000,1.95,5641,,3.0,,,,,,,,,,,,,,,0.7007557485126226,0.2907219810258884,0.1469689660717157,0.14729056118347,0.7533365492844509,0.7417591252612961,,,,,1.0,0.371442354076218,0.1683550410033767,0.1680334458916224,1.0472744814278825,0.9070590127030068,,,,,Regulated,1.0,-282.78466949460005,0.013579213254530884,-0.06349381683543512,282.737531226121,-18.003824892310018,-0.07195378112983679,6.4613410930055,18.164059212657115,,,,,,,,
 Mitsubishi Heavy Industries Air Conditioning Europe,FDCW60VNX-W,FDCW60VNX-W + HSB60-W,13.09.2021,Outdoor Air/Water,R32,"1,300 kg",33.0,52,190.0,4.8,4.75,-10.0,-10.0,4200,3.06,1373,2600,4.61,564,1700,6.18,275,2700,7.96,339,4800,2.24,2143,4800,2.24,2143,,58.0,7.0,12.0,12.0,0.0,1,0.0,,,,,,,,,,,,,,,33.0,52,137.0,5.3,4800,1.95,2462,2900,3.37,861,1900,4.63,410,2600,6.14,423,4800,1.95,2462,4600,1.94,2371,,0.7,,,,,,,,,,,,,,,0.557676685621446,0.2290820471161657,0.111697806661251,0.1376929325751421,0.8704305442729489,0.8704305442729489,,,,,1.0,0.3497156783103168,0.1665312753858651,0.1718115353371243,1.0,0.963038180341186,,,,,Regulated,1.0,212.77177563352978,0.020105613350073784,-0.35691513010100184,-212.81051983869745,202.85036396949198,-0.10381112146923357,7.784590736535536,-202.7013877941243,,,,,,,,
 Mitsubishi Heavy Industries Air Conditioning Europe,FDCW71VNX-A,FDCW71VNX-A + HMA100-S,21.01.2019,Outdoor Air/Water,R410A,"2,550 kg",33.0,55,149.0,7.1,3.73,-10.0,-10.0,6300,2.61,2414,3800,3.6,1056,2500,4.92,508,2300,6.42,358,7100,2.34,3034,7100,2.34,3034,,58.0,2.0,15.0,15.0,30.0,1,0.0,,,,,,,,,,,,,,,33.0,55,119.0,7.0,6200,1.93,3212,3800,3.0,1267,2400,3.9,615,2300,5.23,440,6200,1.93,3212,5300,1.69,3136,,1.7,,,,,,,,,,,,,,,0.7515566625155666,0.3287671232876712,0.1581569115815691,0.1114570361145703,0.944582814445828,0.944582814445828,,,,,1.0,0.3944582814445828,0.1914694894146948,0.136986301369863,1.0,0.9763387297633872,,,,,Regulated,1.0,241.19931725225712,0.011239918376093679,0.053750238744841,-241.24770437284286,-65.17863640027933,-0.06288083673799028,5.655469064113183,65.30929631530255,,,,,,,,
 Nibe AB,F1345-24,F1345-24,,Brine/Water,R407c,"4,000 kg",47.0,,185.0,28.0,4.83,-6.0,-10.0,23600,4.7,5021,23800,4.91,4847,12000,5.26,2281,12100,5.26,2300,23600,4.73,4989,23500,4.57,5142,,65.0,2.0,30.0,7.0,70.0,1,4.5,,,,,,,,,,,,,,,47.0,,143.0,28.0,22200,3.27,6789,22800,3.83,5953,11700,4.31,2715,11800,4.58,2576,22400,3.45,6493,22000,3.1,7097,,6.0,,,,,,,,,,,,,,,0.7395787302990131,0.7139490352040064,0.3359846811017823,0.3387833259684784,0.7348652231551038,0.75740167918692,,,,,1.0,0.8768596258653705,0.3999116217410517,0.3794373250846958,0.9564000589188392,1.0453675062601266,,,,,Regulated,2.0,-0.014193396049865838,0.014193397321744175,0.27889341612186896,0.0027743052448841025,0.08769618635152321,-0.08769615286434955,7.607117321304794,-0.02216059523890526,,,,,,,,
 Nibe AB,F1345-60,F1345-60,,Brine/Water,R407c,"3,400 kg",47.0,,176.0,67.0,4.6,-7.0,-10.0,59500,4.42,13462,60100,4.59,13094,30500,4.87,6263,30800,4.91,6273,59500,4.42,13462,59200,4.31,13735,,65.0,2.0,120.0,7.0,80.0,1,7.8,,,,,,,,,,,,,,,47.0,,138.0,67.0,54800,3.17,17287,56600,3.62,15635,29200,4.06,7192,29800,4.31,6914,55200,3.26,16933,24100,3.03,7954,,12.9,,,,,,,,,,,,,,,0.7787354659570775,0.7574477931393533,0.3622953664603459,0.3628738358303928,0.7787354659570775,0.7945276797593568,,,,,1.0,0.9044368600682594,0.4160351709376989,0.3999537224503962,0.9795221843003412,0.4601145369352692,,,,,Regulated,2.0,-0.012279124856096002,0.012279124820545292,0.38277639588825463,0.0030587185965134504,0.07700865346018972,-0.07700865991143717,6.961219131725765,-0.020084698298312043,,,,,,,,
 Nibe AB,F1355-28,F1355-28,,Brine/Water and Water/Water,R407c,"4,400 kg",47.0,,198.0,28.0,5.07,-10.0,-10.0,24800,4.4,5636,15600,4.9,3184,9700,5.6,1732,4300,6.1,705,28000,4.1,6829,28000,4.1,6829,,65.0,7.0,50.0,19.0,25.0,1,0.0,,,,,,,,,,,,,,,47.0,,155.0,28.0,25000,3.1,8065,15300,3.9,3923,9700,4.6,2109,4300,5.3,811,28000,2.8,10000,28000,2.8,10000,,0.0,,,,,,,,,,,,,,,0.6988220706757594,0.3947923124612523,0.2147551146931184,0.0874147551146931,0.8467451952882827,0.8467451952882827,,,,,1.0,0.4864228146311221,0.2615003099814011,0.1005579665220086,1.239925604463732,1.239925604463732,,,,,Regulated,2.0,-0.013933257944732338,0.013933267547062396,0.008181169597721555,-0.03458562220018171,0.08468980467863267,-0.08468982508727235,7.537003027515249,0.03191706290914887,,,,,,,,
 Nibe AB,F1355-43,F1355-43,12.02.2020,Brine/Water and Water/Water,Other,"3,800 kg",47.0,0,192.0,45.0,5.0,-10.0,-10.0,39500,4.24,9316,26430,4.82,5483,15390,5.61,2743,7810,6.51,1200,42900,4.02,10672,42900,4.02,10672,,65.0,8.0,0.0,18.0,20.0,0,0.0,,,,,,,,,,,,,,,47.0,0,152.0,42.0,36500,3.13,11661,26590,3.87,6871,13320,4.66,2858,7780,5.41,1438,40110,2.83,14173,40110,2.83,14173,,0.0,,,,,,,,,,,,,,,0.7989023239859361,0.470199811336935,0.2352285395763656,0.1029071263184975,0.9151873767258384,0.9151873767258384,,,,,1.0,0.5892290541119972,0.2450904725152216,0.1233170397049995,1.215418917760055,1.215418917760055,,,,,Regulated,2.0,-0.010786557798144837,0.010786557876285992,0.20678297667341405,-0.03269231379754689,0.0805560004186913,-0.08055602380297996,7.371448675710799,0.0511184726786046,,,,,,,,
 Nibe AB,F1x45-10 1x230,F1145-10 1x230,,Brine/Water,R407c,"2,100 kg",45.0,,188.0,12.0,4.9,-5.0,-10.0,9800,4.79,2046,10000,5.0,2000,10200,5.14,1984,10400,5.18,2008,9900,4.84,2045,9700,4.68,2073,,65.0,2.0,20.0,7.0,9.0,1,2.3,,,,,,,,,,,,,,,45.0,,147.0,10.2,8200,3.4,2412,8800,3.9,2256,9200,4.22,2180,9600,4.5,2133,8300,3.52,2358,7900,3.21,2461,,2.3,,,,,,,,,,,,,,,0.8482587064676617,0.8291873963515755,0.8225538971807629,0.8325041459369817,0.8478441127694859,0.8594527363184079,,,,,1.0,0.9353233830845772,0.9038142620232172,0.8843283582089553,0.9776119402985076,1.0203150912106136,,,,,On-Off,5.0,-0.008581639171370635,0.008581638595082777,0.5743287516920963,0.0036210544409932795,0.08630317388434801,-0.08630318867426091,7.597644897064091,-0.0327779368398421,,,,,,,,
 Nibe AB,F1x45-10 3x400,F1145-10 3x400,,Brine/Water,R407c,"2,100 kg",45.0,,194.0,12.0,5.05,-5.0,-10.0,9800,4.93,1988,10000,5.18,1931,10200,5.35,1907,10400,5.39,1929,9500,4.99,1904,9700,4.8,2021,,65.0,2.0,20.0,7.0,14.0,1,2.3,,,,,,,,,,,,,,,45.0,,147.0,10.0,7900,3.4,2324,8700,3.91,2225,9200,4.25,2165,9600,4.58,2096,8200,3.52,2330,7600,3.19,2382,,2.4,,,,,,,,,,,,,,,0.8554216867469879,0.830895008605852,0.8205679862306369,0.8300344234079173,0.8192771084337349,0.8696213425129088,,,,,1.0,0.9574010327022376,0.9315834767641996,0.9018932874354562,1.0025817555938037,1.0249569707401032,,,,,On-Off,5.0,-0.009459973178796904,0.009459969447968513,0.5495715830454628,0.00463330907806072,0.09821050627360024,-0.09821050627336429,8.135754528286892,-0.03886239289713841,,,,,,,,
 Nibe AB,F1x45-12 1x230,F1145-12 1x230,,Brine/Water,R407c,"2,000 kg",45.0,,175.0,14.0,4.58,-6.0,-10.0,11700,4.51,2594,11800,4.7,2511,11900,4.86,2449,12000,4.89,2454,11700,4.55,2571,11600,4.38,2648,,65.0,2.0,30.0,7.0,30.0,1,2.4,,,,,,,,,,,,,,,45.0,,136.0,14.0,10800,3.16,3418,11100,3.68,3016,11400,3.97,2872,11600,4.24,2736,10900,3.35,3254,10600,2.98,3557,,3.4,,,,,,,,,,,,,,,0.7589233469865418,0.7346401404330017,0.7165008777062609,0.7179637214745466,0.7521942656524283,0.7747220596840257,,,,,1.0,0.882387361029842,0.8402574605032183,0.8004681100058514,0.952018724400234,1.0406670567583385,,,,,On-Off,5.0,-0.013137239020856178,0.013137238525917262,0.3386673367013927,0.004609347564292438,0.0826473993254295,-0.08264739854948465,7.198787684410613,-0.03043810275991593,,,,,,,,
 Nibe AB,F1x45-5,F1145-5 1x230,,Brine/Water,R407c,"1,200 kg",43.0,,172.0,5.8,4.5,-5.0,-10.0,4700,4.41,1066,4900,4.6,1065,5000,4.75,1053,5100,4.78,1067,4800,4.46,1076,4700,4.3,1093,,65.0,2.0,8.0,7.0,12.0,1,1.1,,,,,,,,,,,,,,,43.0,,128.0,5.0,3500,2.99,1171,4100,3.57,1148,4300,3.84,1120,4600,4.04,1139,3800,3.26,1166,3200,2.74,1168,,1.8,,,,,,,,,,,,,,,0.910333048676345,0.9094790777113578,0.8992314261315115,0.9111870196413322,0.918872758326217,0.9333902647309992,,,,,1.0,0.9803586678052946,0.9564474807856532,0.97267292912041,0.995730145175064,0.9974380871050385,,,,,On-Off,5.0,-0.005696562822305236,0.00569656524564904,0.733294141944905,0.0038143236452049933,0.0861195050901507,-0.08611952170082382,7.202503681455505,-0.03418431849330359,,,,,,,,
 Nibe AB,F1x45-6,F1145-6 3x400,,Brine/Water,R407c,"1,500 kg",43.0,,184.0,7.0,4.8,-7.0,-10.0,6200,4.71,1316,6300,4.91,1283,6500,5.09,1277,6700,5.14,1304,6200,4.71,1316,6100,4.59,1329,,65.0,1.0,12.0,7.0,14.0,1,0.9,,,,,,,,,,,,,,,43.0,,137.0,6.0,4800,3.18,1509,5300,3.69,1436,5600,4.02,1393,6000,4.29,1399,4900,3.3,1485,4500,2.96,1520,,1.5,,,,,,,,,,,,,,,0.8721007289595759,0.8502319416832339,0.8462557985420809,0.8641484426772698,0.8721007289595759,0.8807157057654076,,,,,1.0,0.9516235917826376,0.9231278992710404,0.9271040424121936,0.9840954274353876,1.0072895957587806,,,,,On-Off,5.0,-0.007781343899140949,0.007781343927105323,0.6222881433227033,0.0041577756631514294,0.09713295289013492,-0.09713289414761989,7.858977318612971,-0.040366889045704825,,,,,,,,
 Nibe AB,F1x45-8 1x230,F1145-8 1x230,,Brine/Water,R407c,"1,700 kg",45.0,,185.0,10.0,4.83,-5.0,-10.0,8200,4.7,1745,8300,4.94,1680,8300,5.1,1627,8400,5.18,1622,8200,4.75,1726,8100,4.57,1772,,65.0,2.0,15.0,7.0,14.0,1,1.9,,,,,,,,,,,,,,,45.0,,141.0,9.0,7500,3.27,2294,7800,3.77,2069,8000,4.09,1956,8100,4.39,1845,7600,3.33,2282,7400,3.07,2410,,1.6,,,,,,,,,,,,,,,0.7606800348735833,0.7323452484742807,0.7092414995640802,0.7070619006102877,0.7523975588491717,0.7724498692240628,,,,,1.0,0.9019180470793374,0.8526591107236269,0.8042720139494333,0.994768962510898,1.050566695727986,,,,,On-Off,5.0,-0.01400960033417234,0.014009598346929428,0.3090102355653947,0.005123444042277413,0.09150931635114495,-0.09150931581310216,7.696225837180174,-0.03445517332653558,,,,,,,,
 Nibe AB,F1x45-8 3x400,F1145-8 3x400,,Brine/Water,R407c,"1,800 kg",45.0,,188.0,9.0,4.9,-7.0,-10.0,7800,4.79,1628,8000,4.99,1603,8200,5.17,1586,8300,5.23,1587,7800,4.81,1622,7700,4.67,1649,,65.0,2.0,15.0,7.0,14.0,1,1.3,,,,,,,,,,,,,,,45.0,,141.0,8.0,6200,3.28,1890,6900,3.81,1811,7200,4.13,1743,7600,4.41,1723,6400,3.44,1860,5900,3.07,1922,,2.1,,,,,,,,,,,,,,,0.8613756613756614,0.8481481481481481,0.8391534391534392,0.8396825396825397,0.8582010582010582,0.8724867724867725,,,,,1.0,0.9582010582010582,0.9222222222222224,0.9116402116402116,0.984126984126984,1.016931216931217,,,,,On-Off,5.0,-0.008517348901612225,0.008517348901625425,0.5903729278096804,0.0041131753571017155,0.09492696200118948,-0.09492694555629415,7.871842145095744,-0.03785097137726354,,,,,,,,
 Nibe AB,F2040-6,F2040-6,,Outdoor Air/Water,R410A,"1,500 kg",35.0,50,188.0,4.8,4.77,-7.0,-10.0,4300,2.6,1654,2600,4.84,537,1700,6.91,246,2700,7.72,350,4300,2.6,1654,3200,2.24,1429,,58.0,7.0,12.0,12.0,0.0,1,1.6,,,,,,,,,,,,,,,35.0,50,131.0,5.3,4700,1.88,2500,2800,3.26,859,1800,4.72,381,2700,6.47,417,4700,1.88,2500,4100,1.77,2316,,1.2,,,,,,,,,,,,,,,0.6616,0.2148,0.0984,0.14,0.6616,0.5716,,,,,1.0,0.3436,0.1524,0.1668,1.0,0.9264,,,,,Regulated,1.0,477.4017289812067,0.01631799335058875,-0.2110533937714745,-477.45032622972633,212.85716783574043,-0.1021326785273101,7.704324615410112,-212.68388499531397,,,,,,,,
 Nibe AB,F2050-6,F2050-6,07.06.2022,Outdoor Air/Water,R32,"1,300 kg",,53,200.0,5.2,5.08,-10.0,-10.0,4540,3.04,1493,2700,5.0,540,1780,6.67,267,1830,8.54,214,5230,2.61,2004,5230,2.61,2004,,58.0,7.0,11.0,11.0,0.0,0,0.0,,,,,,,,,,,,,,,,53,139.0,5.6,5040,1.95,2585,2890,3.51,823,1890,4.99,379,1740,6.33,275,5040,1.95,2585,4560,1.75,2606,,1.0,,,,,,,,,,,,,,,0.5775628626692456,0.2088974854932301,0.1032882011605415,0.0827852998065764,0.7752417794970986,0.7752417794970986,,,,,1.0,0.3183752417794971,0.1466150870406189,0.1063829787234042,1.0,1.0081237911025145,,,,,Regulated,1.0,-43.12286868972228,0.019054687167170806,-0.33527401067344365,43.07933925482653,52.94505118984462,-0.11402076773168046,8.352490645245789,-52.78198749220561,,,,,,,,
 Nibe AB,F2120-20,F2120-20,05.05.2020,Outdoor Air/Water,R410A,"3,000 kg",35.0,53,199.0,11.0,5.05,-7.0,-10.0,9740,3.41,2856,6470,5.08,1274,6860,5.95,1153,6760,7.36,918,9740,3.41,2856,10800,3.11,3473,,65.0,25.0,7.0,25.0,37.0,1,0.2,,,,,,,,,,,,,,,35.0,55,153.0,12.3,10910,2.48,4399,6660,3.96,1682,5930,4.69,1264,6490,5.81,1117,10910,2.48,4399,11590,2.4,4829,,0.7,,,,,,,,,,,,,,,0.6492384632871107,0.2896112752898386,0.2621050238690611,0.208683791770857,0.6492384632871107,0.789497613093885,,,,,1.0,0.3823596271879972,0.2873380313707661,0.2539213457604001,1.0,1.0977494885201182,,,,,Regulated,1.0,-412.7439340593933,0.015868890863363887,-0.15139387039467442,412.7019836472995,212.8269941485783,-0.08725122711688899,7.443291988236573,-212.71314677907094,,,,,,,,
 Nibe AB,F2120-8,F2120-8 1x230,,Outdoor Air/Water,R410A,"2,400 kg",,53,189.0,5.9,4.8,-7.0,-10.0,5200,3.25,1600,4000,4.91,815,2900,5.6,518,3300,6.4,516,5200,3.25,1600,5300,3.12,1699,,65.0,25.0,10.0,25.0,37.0,1,0.6,,,,,,,,,,,,,,,,53,147.0,6.3,5500,2.48,2218,4100,3.8,1079,2900,4.45,652,3300,5.26,627,5500,2.48,2218,5700,2.34,2436,,0.6,,,,,,,,,,,,,,,0.721370604147881,0.3674481514878269,0.2335437330928764,0.2326420198376916,0.721370604147881,0.7660054102795311,,,,,1.0,0.4864743011722272,0.2939585211902615,0.2826871055004508,1.0,1.0982867448151488,,,,,Regulated,1.0,184.33981789588108,0.013768467781003385,0.006262124160552757,-184.37730094312693,-195.86410668598475,-0.07552658581535227,6.795020062461486,195.95552284943622,,,,,,,,
 Nibe AB,NIBE AMS 20-6,NIBE AMS 20-6 + HBS 20-6,08.12.2020,Outdoor Air/Water,R32,"1,300 kg",35.0,54,200.0,5.2,5.08,-10.0,-10.0,4540,3.04,1493,2700,5.0,540,1780,6.67,267,1830,8.54,214,5230,2.61,2004,5230,2.61,2004,,58.0,7.0,11.0,11.0,0.0,1,0.0,,,,,,,,,,,,,,,35.0,54,139.0,5.6,5040,1.95,2585,2890,3.51,823,1890,4.99,379,1740,6.33,275,5040,1.95,2585,4560,1.74,2621,,1.0,,,,,,,,,,,,,,,0.5775628626692456,0.2088974854932301,0.1032882011605415,0.0827852998065764,0.7752417794970986,0.7752417794970986,,,,,1.0,0.3183752417794971,0.1466150870406189,0.1063829787234042,1.0,1.013926499032882,,,,,Regulated,1.0,-43.12286868972228,0.019054687167170806,-0.33527401067344365,43.07933925482653,52.94505118984462,-0.11402076773168046,8.352490645245789,-52.78198749220561,,,,,,,,
