Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group,P_el_n,P_th_max
MHA-V6W/D2N8-B+HBTA100/190C****GN8-B,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
MHA-V4W/D2N8-B+HBTA100/240C****GN8-B,-0.11542282605493337,-0.020138581818002536,2.884642333932458,-0.04147730765440253,0.009742109966531928,0.3074260696796519,0.1196284966115051,-0.1143027813873293,8.221708372049193,1.0,1530,3890
MHA-V6W/D2N8-B+HBTA100/240C****GN8-B,-0.1373663496081456,-0.026536553945203472,3.010095691430297,-0.04731185808154207,0.007340720387096991,0.3742998576109219,0.1227396608022052,-0.11172118621050638,8.187076963178443,1.0,1951,5050
MHA-V8W/D2N8-B+HB-A100/C****GN8-B,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
MHA-V10W/D2N8-B+HB-A100/C****GN8-B,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
MHC-V8W/D2N8-B****,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
MHC-V10W/D2N8-B****,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
MHA-V8W/D2N8-B+HBTA100/190C****GN8-B,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
MHA-V10W/D2N8-B+HBTA100/190C****GN8-B,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
MHA-V8W/D2N8-B+HBTA100/240C****GN8-B,-0.15134169408532916,-0.03225058585210731,3.3740973296144277,-0.04598267390097847,0.010942587268114605,0.270924920138309,0.0947016690509365,-0.1435521684158587,9.445649947616834,1.0,2146,5840
MHA-V10W/D2N8-B+HBTA100/240C****GN8-B,-0.1459148691796081,-0.027137357236447234,3.1201217755988804,-0.0469316405612883,0.008851469584144483,0.326837353145743,0.12043445590380547,-0.1335711091815291,9.139986282451805,1.0,2511,6780
MHC-V12W/D2N8,-0.11164448178255877,0.014989730922726058,1.5624532997882188,-0.043016354902566,0.021404613719596257,-0.043479847665445985,0.09060431644868412,-0.07377646990460575,6.28770104540041,1.0,3653,11290
MHC-V14W/D2N8,-0.1176678167838478,0.0010705587183773037,1.941308822545479,-0.04511056170499933,0.01497392515117757,0.1429874859885693,0.09710533191780525,-0.07258069148673552,6.277592608020326,1.0,4391,12180
MHC-V16W/D2N8,-0.1199203357775575,-0.010242192005061853,2.2219599240061205,-0.04746921305743714,0.008931864855784998,0.3241709064373055,0.11696358649796244,-0.07661039789291572,6.4391098748260855,1.0,5202,12900
MHC-V12W/D2RN8,-0.11164448178255877,0.014989730922726058,1.5624532997882188,-0.043016354902566,0.021404613719596257,-0.043479847665445985,0.09060431644868412,-0.07377646990460575,6.28770104540041,1.0,3653,11290
MHC-V14W/D2RN8,-0.1176678167838478,0.0010705587183773037,1.941308822545479,-0.04511056170499933,0.01497392515117757,0.1429874859885693,0.09710533191780525,-0.07258069148673552,6.277592608020326,1.0,4391,12180
MHC-V16W/D2RN8,-0.1199203357775575,-0.010242192005061853,2.2219599240061205,-0.04746921305743714,0.008931864855784998,0.3241709064373055,0.11696358649796244,-0.07661039789291572,6.4391098748260855,1.0,5202,12900
MHC-V5W/D2N8,-0.12121215430733606,0.001249198982431611,2.002404741445954,-0.044758754183172725,0.018576840434625742,0.03663192063437504,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0,2021,5830
MHC-V7W/D2N8,-0.12121215430733606,0.001249198982431611,2.002404741445954,-0.044758754183172725,0.018576840434625742,0.03663192063437504,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0,2021,5830
MHC-V9W/D2N8,-0.12542524626526932,-0.017423944459801284,2.5426534338661844,-0.04778740459555069,0.012102417034093862,0.2336409900541,0.12349712822401095,-0.10733674787134334,7.684960759589402,1.0,2650,6580
MHA-V4W/D2N8+SMKT-100L/190C*GN8,-0.10531741965419454,0.021746887365835618,1.6565140384469532,-0.03806349869340762,0.02916691772072094,-0.2740360275042514,0.10746956107542227,-0.10404824552482023,7.7567649761517,1.0,1227,4260
MHA-V6W/D2N8+SMKT-100L/190C*GN8,-0.12677934576370223,-0.005563051071212173,2.372258240450832,-0.0449330344513989,0.01792453679215992,0.05617168663341415,0.11353380751767649,-0.11786630438235915,8.348035886831715,1.0,1693,5170
MHA-V4W/D2N8+SMKT-100L/250C*GN8,-0.10531741965419454,0.021746887365835618,1.6565140384469532,-0.03806349869340762,0.02916691772072094,-0.2740360275042514,0.10746956107542227,-0.10404824552482023,7.7567649761517,1.0,1227,4260
MHA-V6W/D2N8+SMKT-100L/250C*GN8,-0.12677934576370223,-0.005563051071212173,2.372258240450832,-0.0449330344513989,0.01792453679215992,0.05617168663341415,0.11353380751767649,-0.11786630438235915,8.348035886831715,1.0,1693,5170
MHA-V4W/D2N8+SMK-60/CGN8,-0.1254512188041416,-0.0047970498029897505,2.12234308817768,-0.04756966755243805,0.01496333205207723,0.12787942647602207,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0,1933,5310
MHA-V6W/D2N8+SMK-60/CGN8,-0.1254512188041416,-0.0047970498029897505,2.12234308817768,-0.04756966755243805,0.01496333205207723,0.12787942647602207,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0,1933,5310
MHA-V8W/D2N8+SMKT-100L/190C*GN8,-0.13497213846805006,-0.011593662855162517,2.5247726883042096,-0.046380169074054116,0.01566547517120824,0.11908505073320341,0.11425195636988311,-0.1318543844399162,8.888862617827535,1.0,2371,6700
MHA-V10W/D2N8+SMKT-100L/190C*GN8,-0.14244380159217468,-0.016878290627991812,2.766456569964299,-0.04748220967250026,0.0109141942049217,0.2670771403249274,0.14740668250479247,-0.13707923358455076,9.308675265702155,1.0,2653,7520
MHA-V8W/D2N8+SMKT-100L/250C*GN8,-0.13497213846805006,-0.011593662855162517,2.5247726883042096,-0.046380169074054116,0.01566547517120824,0.11908505073320341,0.11425195636988311,-0.1318543844399162,8.888862617827535,1.0,2371,6700
MHA-V10W/D2N8+SMKT-100L/250C*GN8,-0.14244380159217468,-0.016878290627991812,2.766456569964299,-0.04748220967250026,0.0109141942049217,0.2670771403249274,0.14740668250479247,-0.13707923358455076,9.308675265702155,1.0,2653,7520
MHA-V8W/D2N8+SMK-80/CGN8,-0.1353843357961035,-0.01615954249429498,2.5522366883467535,-0.04768161770744224,0.012354772396265833,0.2133913419430725,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0,2652,7010
MHA-V10W/D2N8+SMK-80/CGN8,-0.1353843357961035,-0.01615954249429498,2.5522366883467535,-0.04768161770744224,0.012354772396265833,0.2133913419430725,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0,2652,7010
ACV Alféa Excellia Tri 11 BS,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
ACV Alféa Excellia Tri 14 BS,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
ACV Alféa Excellia Tri 16 BS,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Alféa Excellia 11,-0.04891502481766214,-0.02441047565967487,2.8238852305648483,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0,3846,8200
Alféa Excellia Duo 11,-0.04891502481766214,-0.02441047565967487,2.8238852305648483,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0,3846,8200
Alféa Excellia Duo A.I. 11,-0.04891502481766214,-0.02441047565967487,2.8238852305648483,-0.03417641879105576,0.006298018442767836,0.4507699880891661,0.11588608129133901,-0.08639784003382206,6.539324466642975,1.0,3846,8200
Alféa Excellia 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0,4440,10000
Alféa Excellia Duo 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0,4440,10000
Alféa Excellia Duo A.I. 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.037338828250799816,0.008481749420711688,0.36992531209038537,0.13387675224739526,-0.07843909355789616,6.240275208186798,1.0,4440,10000
Alféa Excellia HP A.I. 16,-0.0791966105714461,-0.023543419037707156,2.8350196890145596,-0.04076890807766326,0.006663813453798248,0.4243544183321529,0.14563816693254253,-0.0713983778736259,6.254585655141963,1.0,5090,12000
Alféa Excellia HP Duo A.I. 16,-0.0791966105714461,-0.023543419037707156,2.8350196890145596,-0.04076890807766326,0.006663813453798248,0.4243544183321529,0.14563816693254253,-0.0713983778736259,6.254585655141963,1.0,5090,12000
Alféa Excellia HP A.I. Tri 15,-0.08719137122571056,-0.013104024305052224,2.551759994474864,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0,5310,14200
Alféa Excellia HP Duo A.I. Tri 15,-0.08719137122571056,-0.013104024305052224,2.551759994474864,-0.04112198345989626,0.009517347374262712,0.3373895947801505,0.14194526107975808,-0.06649643105377546,6.126506403694383,1.0,5310,14200
Alféa Excellia HP A.I. Tri 17,-0.08738285832319244,-0.011217462317138448,2.420819897648687,-0.04202055049478839,0.009052275701646403,0.34748789540579966,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0,5674,15000
Alféa Excellia HP Duo A.I. Tri 17,-0.08738285832319244,-0.011217462317138448,2.420819897648687,-0.04202055049478839,0.009052275701646403,0.34748789540579966,0.14420287010736488,-0.05943912330418651,5.813509818874755,1.0,5674,15000
Alféa Excellia Tri 11,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Alféa Excellia A.I. Tri 11,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Alféa Excellia Duo Tri 11,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Alféa Excellia Duo A.I. Tri 11,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Hydrapac 11B10,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Hydrapac 11B25,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Hydramax Gaz 11B10,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Hydramax Gaz 11B25,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Alféa Excellia Tri 11 BS,-0.0507902783372803,-0.025346299410028646,2.9321443684520614,-0.03437951068878222,0.00794124735889928,0.4058319807228711,0.12484470798875595,-0.09158728598338715,6.798856477059741,1.0,3704,8200
Alféa Excellia Tri 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia A.I. Tri 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia Duo Tri 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia Duo A.I. Tri 14,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Hydrapac 14B25,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Hydramax Gaz 14B25,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia Tri 14 BS,-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia A.I. Tri 14 (LFC),-0.054825019076057226,-0.013526215582638805,2.357301678208892,-0.03819897349243903,0.006162096855170458,0.43704887737660103,0.14768099239459728,-0.07032787008603195,6.0256370606105305,1.0,4440,10000
Alféa Excellia Tri 16,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Alféa Excellia Duo Tri 16,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Alféa Excellia Duo A.I. Tri 16,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Hydrapac 16B25,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Hydramax Gaz 16B25,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Alféa Excellia Tri 16 BS,-0.05872958478682187,-0.007901828725260775,2.087178909184711,-0.0405077475918654,0.010724426656288682,0.290874950781366,0.16030526253528532,-0.07402632500293947,6.108586502534436,1.0,5000,11500
Alféa Extensa A.I. 5 R32,-0.08139606711437637,-0.010762566967333943,2.4705370150989885,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0,1549,4200
Alféa Extensa Duo A.I. 5 R32,-0.08139606711437637,-0.010762566967333943,2.4705370150989885,-0.039963422317438504,0.014171715071446348,0.18515955619416918,0.14012790699966518,-0.09414662039708949,7.213342402020144,1.0,1549,4200
Alféa Extensa A.I. 6 R32,-0.08825007464029558,-0.010506359607942823,2.327565619339411,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0,1825,4700
Alféa Extensa A.I. Duo 6 R32,-0.08825007464029558,-0.010506359607942823,2.327565619339411,-0.04190422143440869,0.012860215248425826,0.20151268422672616,0.14494236501625601,-0.09825854555388983,7.410339224488292,1.0,1825,4700
Alféa Extensa A.I. 8 R32,-0.09257399228986486,-0.009193694861665264,2.234548751575133,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0,2148,5500
Alféa Extensa Duo A.I. 8 R32,-0.09257399228986486,-0.009193694861665264,2.234548751575133,-0.04440651721332718,0.012970403717522465,0.19763548014640528,0.17579086046585246,-0.09568145045275826,7.351281847683077,1.0,2148,5500
Alféa Extensa +10,-0.06843918996445791,-0.01323994194101227,2.1946601690978906,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0,3125,6700
Alféa Extensa Duo +10,-0.06843918996445791,-0.01323994194101227,2.1946601690978906,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0,3125,6700
Alféa Extensa Duo A.I. 10,-0.06843918996445791,-0.01323994194101227,2.1946601690978906,-0.041845296140172066,0.010766555954704106,0.2731981759310978,0.1586944941208201,-0.08634802207791105,6.5752825295053325,1.0,3125,6700
Alféa Extensa +13,-0.04891502481766214,-0.02441047565967487,2.8238852305648483,-0.03392815528309202,0.006670739048810874,0.4392338805766713,0.11443938125781242,-0.08856978453001381,6.606548508277434,1.0,3846,8200
Alféa Extensa A.I. 13,-0.04891502481766214,-0.02441047565967487,2.8238852305648483,-0.03392815528309202,0.006670739048810874,0.4392338805766713,0.11443938125781242,-0.08856978453001381,6.606548508277434,1.0,3846,8200
