Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],PSB [W],Prated [W],SPL indoor [dBA],SPL outdoor [dBA],Climate,T_amb [°C],T_in [°C],T_out [°C],P_th [W],P_el [W],COP
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,11.99,39.0,,average,-7,0,52,10590,2983,3.55
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,12.03,39.0,,average,2,0,30,6450,1128,5.72
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,11.99,39.0,,average,2,0,42,6440,1434,4.49
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,12.03,39.0,,average,7,0,27,4140,676,6.12
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,11.99,39.0,,average,7,0,36,4130,828,4.99
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,12.03,39.0,,average,12,0,24,2300,366,6.29
STIEBEL ELTRON ,WPE-I 12 H(K)(W) Premium,2020-09-08,Brine/Water,Other,3.1,19,11.99,39.0,,average,12,0,30,2210,421,5.25
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,14.46,39.0,,average,-7,0,34,12770,2863,4.46
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,13.77,39.0,,average,-7,0,52,12160,3576,3.4
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,14.46,39.0,,average,2,0,30,7760,1408,5.51
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,13.77,39.0,,average,2,0,42,7400,1667,4.44
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,14.46,39.0,,average,7,0,27,4980,812,6.13
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,13.77,39.0,,average,7,0,36,4750,944,5.03
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,14.46,39.0,,average,12,0,24,2290,371,6.18
STIEBEL ELTRON ,WPE-I 15 H(K) (W) 230 Premium,2020-09-08,Brine/Water,Other,3.1,19,13.77,39.0,,average,12,0,30,2220,418,5.31
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,33.28,47.0,,average,-7,0,34,29440,6359,4.63
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,31.13,47.0,,average,-7,0,52,27540,8771,3.14
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,33.28,47.0,,average,2,0,30,17920,3217,5.57
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,31.13,47.0,,average,2,0,42,16760,3981,4.21
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,33.28,47.0,,average,7,0,27,11520,1885,6.11
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,31.13,47.0,,average,7,0,36,10780,2232,4.83
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,33.28,47.0,,average,12,0,24,12520,2069,6.05
STIEBEL ELTRON ,WPE-I 33H 400 Premium,2020-10-05,Brine/Water,R410a,3.9,12,31.13,47.0,,average,12,0,30,12160,2432,5.0
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,38.06,48.0,,average,-7,0,34,33670,7384,4.56
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,35.62,50.0,,average,-7,0,52,31510,9816,3.21
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,38.06,48.0,,average,2,0,30,20490,3607,5.68
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,35.62,50.0,,average,2,0,42,19180,4369,4.39
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,38.06,48.0,,average,7,0,27,13180,2099,6.28
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,35.62,50.0,,average,7,0,36,12330,2390,5.16
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,38.06,48.0,,average,12,0,24,12700,2013,6.31
STIEBEL ELTRON ,WPE-I 44 H 400 Premium,2020-10-05,Brine/Water,R410a,4.4,7,35.62,50.0,,average,12,0,30,12570,2354,5.34
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,59.64,43.0,,average,-7,0,34,52760,12385,4.26
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,55.34,43.0,,average,-7,0,52,48960,16266,3.01
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,59.64,43.0,,average,2,0,30,32110,6140,5.23
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,55.34,43.0,,average,2,0,42,29800,7251,4.11
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,59.64,43.0,,average,7,0,27,20640,3596,5.74
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,55.34,43.0,,average,7,0,36,19160,3959,4.84
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,59.64,43.0,,average,12,0,24,16560,2968,5.58
STIEBEL ELTRON ,WPE-I 59 H 400 Premium,2020-10-05,Brine/Water,R410a,6.3,18,55.34,43.0,,average,12,0,30,16329,3504,4.66
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,84.67,50.0,,average,-7,0,34,74900,17582,4.26
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,79.0,50.0,,average,-7,0,52,69880,23293,3.0
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,84.67,50.0,,average,2,0,30,45590,8870,5.14
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,79.0,50.0,,average,2,0,42,42540,10426,4.08
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,84.67,50.0,,average,7,0,27,29310,5045,5.81
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,79.0,50.0,,average,7,0,36,27350,5536,4.94
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,84.67,50.0,,average,12,0,24,24370,4313,5.65
STIEBEL ELTRON ,WPE-I 87 H 400 Premium,2020-10-05,Brine/Water,R410a,9.0,11,79.0,50.0,,average,12,0,30,24080,4667,5.16
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,-7,0,34,4800,1055,4.55
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,-7,0,52,4300,1509,2.85
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,2,0,30,4800,986,4.87
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,2,0,42,4500,1343,3.35
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,7,0,27,4900,946,5.18
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,7,0,36,4600,1233,3.73
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,12,0,24,4900,888,5.52
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,12,0,30,4700,1124,4.18
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,-7,0,34,4800,1055,4.55
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,-7,0,52,4300,1509,2.85
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,2,0,30,4800,986,4.87
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,2,0,42,4500,1343,3.35
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,7,0,27,4900,946,5.18
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,7,0,36,4600,1233,3.73
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,5.0,45.0,,average,12,0,24,4900,888,5.52
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,Other,1.05,9,4.0,45.0,,average,12,0,30,4700,1124,4.18
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,-7,0,34,5800,1191,4.87
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,-7,0,52,5300,1803,2.94
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,2,0,30,5900,1126,5.24
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,2,0,42,5500,1576,3.49
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,7,0,27,6000,1070,5.61
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,7,0,36,5600,1429,3.92
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,12,0,24,6000,995,6.03
STIEBEL ELTRON ,"WPF 05 cool, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,12,0,30,5700,1284,4.44
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,-7,0,34,5800,1191,4.87
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,-7,0,52,5300,1803,2.94
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,2,0,30,5900,1126,5.24
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,2,0,42,5500,1576,3.49
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,7,0,27,6000,1070,5.61
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,7,0,36,5600,1429,3.92
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,6.0,46.0,0.0,average,12,0,24,6000,995,6.03
STIEBEL ELTRON ,"WPF 05, average climates",2016-08-23,Brine/Water,R410a,1.4,9,5.0,46.0,0.0,average,12,0,30,5700,1284,4.44
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,-7,0,34,7500,1531,4.9
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,-7,0,52,7000,2280,3.07
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,2,0,30,7600,1448,5.25
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,2,0,42,7200,1994,3.61
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,7,0,27,7600,1357,5.6
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,7,0,36,7300,1816,4.02
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,12,0,24,7700,1285,5.99
STIEBEL ELTRON ,"WPF 07 cool, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,12,0,30,7400,1637,4.52
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,-7,0,34,7500,1531,4.9
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,-7,0,52,7000,2280,3.07
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,2,0,30,7600,1448,5.25
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,2,0,42,7200,1994,3.61
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,7,0,27,7600,1357,5.6
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,7,0,36,7300,1816,4.02
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,8.0,50.0,0.0,average,12,0,24,7700,1285,5.99
STIEBEL ELTRON ,"WPF 07, average climates",2016-08-23,Brine/Water,R410a,1.72,9,7.0,50.0,0.0,average,12,0,30,7400,1637,4.52
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,-7,0,34,9200,3098,2.97
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,-7,0,52,9200,3098,2.97
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,2,0,30,9600,2697,3.56
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,2,0,42,9600,2697,3.56
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,7,0,27,9900,2457,4.03
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,7,0,36,9900,2457,4.03
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,12,0,24,10100,2196,4.6
STIEBEL ELTRON ,WPF 10,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,12,0,30,10100,2196,4.6
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,10.0,58.0,,average,-7,0,34,9700,2185,4.44
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,9.0,58.0,,average,-7,0,52,8700,3537,2.46
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,10.0,58.0,,average,2,0,30,9800,2021,4.85
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,9.0,58.0,,average,2,0,42,9100,3043,2.99
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,10.0,58.0,,average,7,0,27,10000,1894,5.28
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,9.0,58.0,,average,7,0,36,9300,2719,3.42
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,10.0,58.0,,average,12,0,24,10100,1747,5.78
STIEBEL ELTRON ,"WPF 10 basic, average climates",2016-08-25,Brine/Water,R410a,2.6,3,9.0,58.0,,average,12,0,30,9500,2405,3.95
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,-7,0,34,9200,3098,2.97
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,-7,0,52,9200,3098,2.97
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,2,0,30,9600,2697,3.56
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,2,0,42,9600,2697,3.56
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,7,0,27,9900,2457,4.03
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,7,0,36,9900,2457,4.03
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,10.0,50.0,0.0,average,12,0,24,10100,2196,4.6
STIEBEL ELTRON ,WPF 10 cool,2016-08-23,Brine/Water,R410a,2.03,9,9.0,50.0,0.0,average,12,0,30,10100,2196,4.6
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,-7,0,34,12000,3934,3.05
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,-7,0,52,12100,3805,3.18
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,2,0,30,12000,3934,3.05
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,2,0,42,12500,3388,3.69
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,7,0,27,12400,3594,3.45
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,7,0,36,12800,3137,4.08
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,12,0,24,12900,3050,4.23
STIEBEL ELTRON ,WPF 13,2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,12,0,30,13100,2885,4.54
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,-7,0,34,12000,3934,3.05
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,-7,0,52,12100,3805,3.18
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,2,0,30,12000,3934,3.05
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,2,0,42,12500,3388,3.69
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,7,0,27,12400,3594,3.45
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,7,0,36,12800,3137,4.08
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,13.0,51.0,,average,12,0,24,12900,3050,4.23
STIEBEL ELTRON ,WPF 13 (cool),2016-08-23,Brine/Water,R410a,2.3,9,12.0,51.0,,average,12,0,30,13100,2885,4.54
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,13.0,60.0,,average,-7,0,34,12600,2812,4.48
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,12.0,60.0,,average,-7,0,52,11700,4349,2.69
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,13.0,60.0,,average,2,0,30,12700,2624,4.84
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,12.0,60.0,,average,2,0,42,12000,3750,3.2
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,13.0,60.0,,average,7,0,27,12800,2457,5.21
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,12.0,60.0,,average,7,0,36,12300,3417,3.6
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,13.0,60.0,,average,12,0,24,12900,2291,5.63
STIEBEL ELTRON ,"WPF 13 basic, average climates",2016-08-25,Brine/Water,R410a,2.5,3,12.0,60.0,,average,12,0,30,12500,3056,4.09
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,-7,0,34,16700,3957,4.22
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,-7,0,52,15700,6062,2.59
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,2,0,30,16800,3700,4.54
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,2,0,42,16100,5261,3.06
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,7,0,27,16900,3470,4.87
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,7,0,36,16300,4752,3.43
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,12,0,24,17000,3232,5.26
STIEBEL ELTRON ,"WPF 16 basic, all climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,12,0,30,16500,4253,3.88
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,-7,0,34,16700,3957,4.22
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,-7,0,52,15700,6062,2.59
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,2,0,30,16800,3700,4.54
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,2,0,42,16100,5261,3.06
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,7,0,27,16900,3470,4.87
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,7,0,36,16300,4752,3.43
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,17.0,65.0,,average,12,0,24,17000,3232,5.26
STIEBEL ELTRON ,"WPF 16 basic, average climates",2019-09-04,Brine/Water,R410a,2.6,3,16.0,65.0,,average,12,0,30,16500,4253,3.88
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,17.0,53.0,0.0,average,-7,0,34,17000,3704,4.59
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,16.0,53.0,0.0,average,-7,0,52,15900,5282,3.01
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,17.0,53.0,0.0,average,2,0,30,17200,3525,4.88
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,16.0,53.0,0.0,average,2,0,42,16300,4670,3.49
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,17.0,53.0,0.0,average,7,0,27,17300,3353,5.16
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,16.0,53.0,0.0,average,7,0,36,16600,4312,3.85
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,17.0,53.0,0.0,average,12,0,24,17400,3175,5.48
STIEBEL ELTRON ,"WPF 16 cool, average climate",2016-10-13,Brine/Water,R410a,2.35,9,16.0,53.0,0.0,average,12,0,30,16900,3958,4.27
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,17.0,55.0,0.0,average,-7,0,34,17000,3704,4.59
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,16.0,55.0,0.0,average,-7,0,52,15900,5282,3.01
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,17.0,55.0,0.0,average,2,0,30,17200,3525,4.88
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,16.0,55.0,0.0,average,2,0,42,16300,4670,3.49
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,17.0,55.0,0.0,average,7,0,27,17300,3353,5.16
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,16.0,55.0,0.0,average,7,0,36,16600,4312,3.85
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,17.0,55.0,0.0,average,12,0,24,17400,3175,5.48
STIEBEL ELTRON ,"WPF 16 cool, average climates",2016-10-13,Brine/Water,R410a,2.35,9,16.0,55.0,0.0,average,12,0,30,16900,3958,4.27
STIEBEL ELTRON ,"WPF 16, average climate",2016-10-13,Brine/Water,R410a,2.35,9,17.0,53.0,0.0,average,-7,0,34,17000,3704,4.59
STIEBEL ELTRON ,"WPF 16, average climate",2016-10-13,Brine/Water,R410a,2.35,9,16.0,53.0,0.0,average,-7,0,52,15900,5282,3.01
