Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],COP_ref,p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p4_P_th [1/°C],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p4_P_el [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-]
ait-deutschland,WWC 190H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,4.3,53.0,,10.0,average,4573.0,16600.0,3.63,0.0050309199133971,-0.0050309122640287,1.2198542827931245,0.0002332262853251,-0.0140312984684253,0.0140312968955088,0.3901473457565957,1.289846688557376e-05,0.1108656451777312,-0.1108656196667481,8.283407180438815,0.0057691517352954
ait-deutschland,WWC 220H/X,2019-09-06,Water/Water,On-Off,6.0,R407c,4.5,56.0,,10.0,average,5643.0,20540.0,3.64,0.003512889708325,-0.003512889370382,1.1422189308765975,-0.000728960059709,-0.0185214907686973,0.0185214911638349,0.2526531809711712,0.0043825064972144,0.1411862635772376,-0.1411863378811369,9.090888444576006,-0.033777336723581
Argoclima ,AIM06EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410a,1.3,,65.0,5.0,average,1824.0,3100.0,1.7,0.0752776957542789,-0.0152496844604134,1.4125447914757918,-0.1302403146735303,265.62469467544304,0.0031629156873666,0.381306422609421,-265.6884810585557,0.1384859055639511,-0.0770356460641308,6.130043497373272,-0.0083268306327815
Argoclima ,AIM08EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410a,1.46,,69.0,5.0,average,2661.0,4870.0,1.83,177.2028760726742,-0.0093691488166537,1.1223539638387232,-177.2532518799683,497.0913092153592,0.0103297595385625,0.0985313930490842,-497.1398326429504,215.18622172642395,-0.0860103787096307,6.588963328923979,-215.06796649234684
Argoclima ,AIM11EMX,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410a,2.5,,69.0,5.0,average,3772.0,6110.0,1.62,-71.53842664675537,-0.002026473731962,0.8974009012581718,71.510252365331,-43.12539139036811,0.0121542264503762,-0.0195851053412894,43.07666769912614,203.96981695567635,-0.0624292643272061,5.690025725291705,-203.794893863571
Argoclima ,AIM14EMX3PH,2018-10-10,Outdoor Air/Water,Regulated,1.0,R410a,3.1,,70.0,5.0,average,5329.0,8420.0,1.58,70.60392256738433,-0.0001992779923126,0.7457401898904122,-70.63565526090957,212.7674641976636,0.0154957547818117,-0.169576641529038,-212.8147617253506,283.9195900190773,-0.0803324575414434,6.301213626902092,-283.7641718240756
Argoclima ,AUAH + AEI1G50EMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410a,1.3,46.0,65.0,5.0,average,1720.0,3010.0,1.75,106.1440461442884,0.0088088827628917,0.331772882501195,-106.1675468164465,-43.12287721929437,0.0174642177335612,-0.2310077667619235,43.07925782253609,-142.51930020919306,-0.0742045714043234,6.039375854408412,142.68363021715044
Argoclima ,AUBH + AEI1G65EMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410a,2.7,46.0,65.0,5.0,average,2503.0,3980.0,1.59,283.813763923826,-0.009812881620786,1.2052351637760832,-283.85885103911016,-242.151147041012,0.0088457020090445,0.1368983761840985,242.0959683529859,-104.7624345403038,-0.0759810196046767,6.146205338426813,104.92511803955122
Argoclima ,AUCH + AEI1G110BEMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410a,3.38,46.0,69.0,5.0,average,4052.0,6280.0,1.55,-5.193064764803286,-0.007557531789625,1.0683605758722434,5.150682040558416,212.7611435139707,0.007900431145703,0.1475893989930784,-212.8211112828592,-62.55428851441897,-0.0737531395166422,6.019152606486348,62.73246325309743
Argoclima ,AUCH + AEI1G80BEMX,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410a,2.99,46.0,69.0,5.0,average,3072.0,5100.0,1.66,212.74231710336545,-0.006668906229919,1.0067402930438,-212.78581755467212,184.331306014398,0.0105334513088071,0.0517481471609757,-184.3859748558364,248.3756940035165,-0.0757592616353323,6.062878354262138,-248.23316654641897
Argoclima ,AUDH + AEI1G140EMX3PH,2019-02-21,Outdoor Air/Water,Regulated,1.0,R410a,4.4,46.0,70.0,5.0,average,5412.0,8280.0,1.53,177.20763367338196,-0.013936351686136,1.3913086341436112,-177.24851173568734,4.890874302003951,0.0101673700473805,0.0530261261309938,-4.946990798699659,-213.60527417730395,-0.0890240809002188,6.6656100390803,213.7323007092401
Ariston Thermo Group,AEROTOP MONO 11M-R,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,3.9,15.0,63.0,20.0,average,4424.0,10220.0,2.31,70.60004266999782,-0.0049778039290959,0.9350694205514656,-70.63953575168817,241.19851256919395,0.0102269310369785,0.1038038493216602,-241.2485250207331,4.043154507745576,-0.1188787887576769,8.379971373111287,-3.9280867827245753
Ariston Thermo Group,AEROTOP SPLIT 11M-R,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,4.3,43.0,62.0,18.0,average,4401.0,10210.0,2.32,123.90970326947632,-0.0039383711050254,0.8907845791482775,-123.94724120945526,724.5514867577565,0.0111659204984536,0.0729197586390449,-724.5988629266313,-75.61440463819767,-0.1085986726851306,8.109454062543007,75.77865473572072
Ariston Thermo Group,AEROTOP MONO 04M-RX 1Z,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,1.88,15.0,57.0,13.0,average,1790.0,4100.0,2.29,212.74234299580857,-0.0064279872606103,0.998009953430876,-212.78578521906857,-211.8691675653764,0.0104498290999925,0.1073650601461265,211.8215220943605,-9.297969807862264,-0.1041003844839521,7.653215878118246,9.382679739325726
Ariston Thermo Group,AEROTOP SPLIT 04-RX,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.3,36.0,56.0,11.0,average,1800.0,4230.0,2.35,-20.60009800153196,-0.0036077474208159,0.8882465082205729,20.56023351841219,-24.00750421610766,0.0122293410121858,0.0423251976719927,23.96260239048096,213.9482984163976,-0.1142410921458503,8.334203458177585,-213.81748859043824
Ariston Thermo Group,AEROTOP MONO 05M-RX 1Z,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,1.88,15.0,59.0,13.0,average,2296.0,5190.0,2.26,-36.007039785285755,0.0005743622815611,0.6850948764443113,35.96963357942612,-43.12292747059679,0.0138758539295298,-0.0486511300486083,43.07910770786528,-152.82570227578938,-0.0919211372327563,7.172559392499413,152.9299107632446
Ariston Thermo Group,AEROTOP SPLIT 05M-RX,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.3,36.0,58.0,11.0,average,2306.0,5350.0,2.32,7.303371735519279,0.0028891641636316,0.5960353099767525,-7.338098010145301,-367.95651912073686,0.0155614617379513,-0.1055720049028253,367.9158857317256,-67.01301390953878,-0.1009042681831403,7.812769973784436,67.16503228667754
Ariston Thermo Group,AEROTOP MONO 07M-RX 1Z,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,2.77,15.0,61.0,13.0,average,3037.0,6590.0,2.17,-91.5322314583433,-0.0030121426708937,0.8547829304724489,91.4939407537411,-71.5567286898186,0.0127107411061949,-0.0013762512398901,71.510217789123,141.75405330913145,-0.0931705820014719,7.187208205461986,-141.65675914356302
Ariston Thermo Group,AEROTOP SPLIT 07M-RX,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,3.08,36.0,60.0,11.0,average,3063.0,6800.0,2.22,-18.51628869249012,-0.0025936460006979,0.8252486976545629,18.47961110240997,263.62135271388155,0.0131679515074673,-0.0325816798036123,-263.66848020396594,212.84270789988776,-0.1029838416819587,7.846863979929748,-212.6992921104548
Ariston Thermo Group,AEROTOP MONO 09M-R,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,3.9,15.0,63.0,20.0,average,3582.0,8310.0,2.32,4.096021788830434,-0.0062088642856255,1.0113138421880008,-4.133430837562018,235.51312444837583,0.0105548895506701,0.1097470193787054,-235.5608893471476,212.83177786109349,-0.1242679514706346,8.611118203823033,-212.7148238172144
Ariston Thermo Group,AEROTOP SPLIT 09M-R,2017-12-19,Outdoor Air/Water,Regulated,1.0,R410a,4.3,43.0,62.0,18.0,average,3578.0,8300.0,2.32,-107.07808131020376,-0.0050262114616219,0.9611732748623626,107.04284191532368,239.7279303495562,0.0118136575611752,0.0651353818306736,-239.7726827854188,35.40060965624689,-0.1150988528059442,8.38547855507983,-35.23423978490226
Buderus,Buderus Logatherm WLW196i-11 ARE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,41.0,53.0,23.0,average,4120.0,8940.0,2.17,90.5966882569812,0.0060855928897953,0.55313428455234,-90.62090350616712,15.37429462477052,0.0138069290668762,0.0168698356174132,-15.41444602220902,-213.5969804424181,-0.1062606553029398,7.803392559352583,213.74499961418243
Buderus,Buderus Logatherm WLW196i-11 IRE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,50.0,,35.0,average,3953.0,8500.0,2.15,70.6067824083673,0.000722707894331,0.7559051273808649,-70.63279476679702,170.02606333576176,0.0095710335507045,0.0894258943163249,-170.0809625592741,-71.42896730405829,-0.1041654988952927,8.102841359789846,71.63406663866114
Buderus,Buderus Logatherm WLW196i-14 ARE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,4.0,41.0,53.0,24.0,average,4227.0,9510.0,2.25,-13.522038793124452,-0.0044897218935549,0.9661912573803642,13.48397375130198,269.6229879507138,0.0032059166216143,0.366246759490037,-269.6892850438102,177.30005692003203,-0.089225145036734,7.292376619148208,-177.16441769959167
Buderus,Buderus Logatherm WLW196i-14 IRE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,4.0,49.0,,35.0,average,4072.0,9000.0,2.21,-36.00510279116065,-0.002822445409377,0.907405848636637,35.97158027179924,-71.56247363293184,0.0071123553587157,0.2131364570254454,71.50457750695868,202.8753718684188,-0.0957858427382153,7.755925961025729,-202.67523988373125
Buderus,Buderus Logatherm WLW196i-4 ARE,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.7,35.0,54.0,17.0,average,1651.0,3500.0,2.12,212.7515056608102,0.0022201390330591,0.7137420525420449,-212.7762152580612,589.8045008816077,0.0119974713633288,0.0110007257303627,-589.8556042802329,212.87602789050783,-0.1095357253018109,8.290414196888669,-212.6671346450888
Buderus,Buderus Logatherm WLW196i-6 ARE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,1.75,35.0,53.0,17.0,average,1802.0,4000.0,2.22,212.74501894978744,-0.0050438431046174,0.993881127138902,-212.78301872862804,30.95656225625467,0.0058624263427805,0.2690736321730594,-31.016961216502047,-35.89118627004114,-0.0983676164640901,7.858280121485942,36.09528824093088
Buderus,Buderus Logatherm WLW196i.2-4 ARB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,1.75,29.0,47.0,17.0,average,1863.0,3930.0,2.11,141.67657805355643,0.001599508011783,0.7010617425387626,-141.70711309258195,553.9556617548923,0.013020134466445,-0.0406872910763104,-554.0055632594681,70.69090881604677,-0.1131623500484318,8.186355796224545,-70.57416594973553
Buderus,Buderus Logatherm WLW196i-8 ARE,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,2.35,35.0,56.0,17.0,average,2287.0,5100.0,2.23,248.2805217148935,-0.0075365012610975,1.114444077390398,-248.3197332699128,386.7576440110782,0.0038735970454925,0.358605806388628,-386.8196362567958,106.4067699759554,-0.1034158585271952,8.118659253405255,-106.18605260328378
Buderus,Buderus Logatherm WLW196i.2-6 ARB,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,2.35,29.0,50.0,17.0,average,2295.0,5210.0,2.27,212.7498814474644,0.0030122169631862,0.6486825959164446,-212.7778695603434,100.22205254362206,0.0117423435439036,0.0261121611235941,-100.27217863468614,252.815576521225,-0.1099023184654104,8.194095575776402,-252.68449180229115
Buderus,Buderus Logatherm WPLS15.2 RE,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11.0,average,4408.0,9300.0,2.11,-142.61189168359235,-0.0094444063140386,1.2128967084597566,142.58122513548068,150.21097882904945,0.0034378159466899,0.4147631338172093,-150.26841027238277,32.927201097674455,-0.0601751199967623,5.71270294515723,-32.81196770536057
Buderus,Buderus Logatherm WPLS13.2 RTS,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11.0,average,3981.0,8400.0,2.11,-80.4206628747267,-0.0075768621766351,1.1692940471458946,80.39611351592399,-115.1201019131376,0.0052041894882191,0.3636261265448236,115.0670450509823,-213.0541529782305,-0.06036744256462,5.721263559402587,213.16918646590136
Buderus,Buderus Logatherm WPLS11.2 RTS,2017-09-26,Outdoor Air/Water,Regulated,1.0,R410a,2.3,35.0,67.0,11.0,average,3571.0,7500.0,2.1,168.49518068023866,-0.007219796177566,1.2023007354948585,-168.51445317517437,155.9072293020062,0.0062182237588125,0.3573732930280248,-155.9543546400693,141.75769540469594,-0.062555262613051,5.812240139498715,-141.6446675108777
Buderus,Buderus Logatherm WPLS2.2 RE,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.0,36.0,64.0,11.0,average,1194.0,2400.0,2.01,226.07218502435484,-0.0178463491225636,1.567989330363716,-226.1082981476851,157.89452188840826,0.0054120656746744,0.3393208475751693,-157.94405309885107,-222.49744241051252,-0.0680961655822878,6.074063649812049,222.60544009226427
Buderus,Buderus Logatherm WPLS4.2 RE,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,36.0,65.0,11.0,average,1733.0,3500.0,2.02,88.39420762155615,-0.010524735796398,1.4491986457805155,-88.40795760142717,149.26248409837032,0.0034548055600531,0.5486525555321259,-149.301247308272,-0.5236530758234046,-0.054739425586819,5.482940390943112,0.6468608939450672
Buderus,Buderus Logatherm WPLS6.2 RE,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,36.0,65.0,11.0,average,2200.0,4400.0,2.0,96.14486948789704,-0.0090189253834643,1.2640765701994687,-96.16745545785436,372.98641618306686,0.0050350635107468,0.3849462561019856,-373.035429409836,-213.60437295669607,-0.0547768673565727,5.48328587120853,213.728564201977
Buderus,Buderus Logatherm WPLS8.2 RE,2020-12-17,Outdoor Air/Water,Regulated,1.0,R410a,1.6,37.0,65.0,11.0,average,2512.0,5300.0,2.11,266.05275039303683,-0.0097112828841475,1.224385631871853,-266.0834765737439,-26.523685030543422,0.0009952017342422,0.5075204032828287,26.462202252551712,-213.60195187947204,-0.0505933412877669,5.362931183311249,213.7305133964929
Buderus,Buderus Logatherm WPS 10-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.4,51.0,,6.0,average,3010.0,9300.0,3.09,0.0040812599948586,-0.0040812639865231,1.196796416783614,-0.0015507704096632,-0.0173928734034399,0.0173928734001235,0.1400607286890455,0.0058897329887921,0.1070301831350441,-0.1070301447308472,8.21818842746373,-0.0397220632978744
Buderus,Buderus Logatherm WPS 13-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.65,48.0,,6.0,average,3893.0,11600.0,2.98,0.005122604162855,-0.0051226060263373,1.251410045794062,-0.00181569870446,-0.0176086555593756,0.0176086570347069,0.1324728490833005,0.0061270922190447,0.1095347290904009,-0.1095347261617238,8.226849272894292,-0.0411694464427562
Buderus,Buderus Logatherm WPS 17-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,2.8,47.0,,6.0,average,5216.0,15700.0,3.01,0.0044498463612871,-0.0044498496240952,1.210006830703359,-0.0017393812130259,-0.0157740178106776,0.0157740168387726,0.2214902485901573,0.0053914136008256,0.0925599524885741,-0.0925598982087984,7.434557697901496,-0.0343746354335586
Buderus,Buderus Logatherm WPS 22.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,4.5,57.0,,25.0,average,5613.0,18580.0,3.31,0.0004914444304408,-0.0004914444302707,0.8117398459341323,-0.020002259309472,-0.0147140109788494,0.0147140109788496,-0.0282743105292816,-0.0343423361369444,0.094222150596451,-0.094222166306479,8.134702373546281,-0.0141615425445133
Buderus,Buderus Logatherm WPS 28.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,5.0,57.0,,25.0,average,7097.0,24770.0,3.49,0.000869521222051,-0.0008693753933385,0.8148505873711008,-0.0212942485038942,-0.0127898103590445,0.0127898030077238,0.0567141018398154,-0.0372475909511346,0.0844342086805936,-0.0844342050197582,7.799036922941433,-0.0072460362777623
Buderus,Buderus Logatherm WPS 38.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,6.3,55.0,,25.0,average,9451.0,31850.0,3.37,0.001037696929683,-0.0010376060978779,0.8417138243445442,-0.0209257250563589,-0.0128462854024332,0.0128462867855523,0.0578696348947252,-0.0364350416196779,0.0810836169390101,-0.0810836770755553,7.616204062888763,-0.0057721809567691
Buderus,Buderus Logatherm WPS 48.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,7.5,54.0,,25.0,average,11746.0,41580.0,3.54,-0.0009661417137974,0.0009661417139786,0.7353751669027335,-0.0187869708539569,-0.0120619400530239,0.012061934665568,0.0991764058125827,-0.0363692945259661,0.0641919534437982,-0.0641931272004134,6.895433577116381,-1.2661305582861717e-05
Buderus,Buderus Logatherm WPS 54.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,9.5,67.0,,25.0,average,13806.0,47770.0,3.46,-0.0001903055380494,0.0001900260204605,0.7658249502207641,-0.0205777007328635,-0.012845592242903,0.0128455858349119,0.0499460693803889,-0.0378826991565304,0.0803365412239546,-0.0803366257403977,7.579060323738001,-0.0039253632626558
Buderus,Buderus Logatherm WPS 6-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,1.55,51.0,,6.0,average,1860.0,5300.0,2.85,0.0057303569401259,-0.0057303476016115,1.275391655708636,-0.0021874984546568,-0.0162120962014105,0.0162120972668703,0.2007337456175147,0.005618166377418,0.0964162026784924,-0.0964162041044058,7.4610884914744915,-0.0362232784777852
Buderus,Buderus Logatherm WPS 64.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,9.3,67.0,,25.0,average,16586.0,55730.0,3.36,-0.0001316943123524,0.0001313381004562,0.7689305363186109,-0.0206369595415367,-0.0129264130249991,0.0129264097159887,0.0450257140777132,-0.0378513202380005,0.0783707242522211,-0.0783707337628568,7.393485446408594,-0.0034261338727797
Buderus,Buderus Logatherm WPS 72.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,10.6,67.0,,25.0,average,19208.0,62810.0,3.27,-0.0001116779528609,0.0001113815468516,0.7712477828612652,-0.0205838326101168,-0.0137262459627971,0.0137262530429734,0.0057440849203176,-0.0366740880483794,0.0792911986485057,-0.0792911956097164,7.4056160969340015,-0.0035660712484338
Buderus,Buderus Logatherm WPS 8-1,2020-12-17,Brine/Water,On-Off,5.0,R410a,1.95,52.0,,6.0,average,2329.0,6800.0,2.92,0.0067265851797513,-0.0067265876975464,1.3234445629892593,-0.0021883674591688,-0.0170677666344177,0.0170677666094301,0.1506548623512448,0.0060344842355138,0.111753743651299,-0.1117537567365869,8.284498075094614,-0.0422750516377164
Buderus,Buderus Logatherm WPS 80.2 HT,2020-12-17,Brine/Water,Regulated,2.0,R410a,10.8,67.0,,25.0,average,20846.0,69000.0,3.31,0.0003430980999846,-0.0003430980986819,0.7932665376189018,-0.0210728997635464,-0.0124564260439564,0.0124564265810321,0.0640472775787757,-0.0385356813647263,0.0756818110157936,-0.0756818350632512,7.245369796639679,-0.0010876298820635
Buderus,Buderus Logatherm WSW196i-12T 190,2020-12-17,Brine/Water,Regulated,2.0,R410a,2.39,49.0,,18.0,average,2971.0,9270.0,3.12,0.0018564469291405,-0.0018564980965031,0.7868354528904248,-0.0403723128271618,-0.011461219366115,0.0114612189736556,0.0839286001700836,-0.0432006069359551,0.0920035067323904,-0.0920036175087315,7.925383803580448,0.0274258867629739
Buderus,WSW196i.2-12 T180 (+W) / 186-12 T180,2020-12-08,Brine/Water,Regulated,2.0,R410a,2.0,41.0,,14.0,average,3485.0,10140.0,2.91,0.0065374265882442,-0.0065374045835802,0.9972222804335944,-0.0428117765301978,-0.0118051717271918,0.0118051725050059,0.0506243622833546,-0.0439028477043301,0.1051848804746984,-0.1051849058211016,8.524337222819728,0.0300411221296616
Buderus,WSW196i.2-16 T180 (+W) / 186-16 T180,2020-12-08,Brine/Water,Regulated,2.0,R410a,2.3,41.0,,10.0,average,4543.0,12810.0,2.82,0.0049902064428365,-0.0049901584248704,0.94143363108695,-0.0409530511403724,-0.0108987149588747,0.0108987060429427,0.0858504290429015,-0.045782528646253,0.0923587773248953,-0.0923587723631301,7.862191333246674,0.0386118469301121
Buderus,WSW196i.2-6 T180 (+W) / 186-6 T180,2020-12-08,Brine/Water,Regulated,2.0,R410a,1.35,35.0,,11.0,average,1538.0,4630.0,3.01,0.0064629329364001,-0.0064629778962287,1.0029637180831503,-0.0403485704934489,-0.0135207255600561,0.0135207244049618,0.008476557521448,-0.0382485106880427,0.1247728354315117,-0.1247728206226569,9.19315876093505,-0.0193837312672638
Buderus,WSW196i.2-8 T180 (+W) / 186-8 T180,2020-12-08,Brine/Water,Regulated,2.0,R410a,1.35,36.0,,11.0,average,1986.0,5860.0,2.95,0.0085979016319254,-0.008597894807589,1.107058687974087,-0.048167991039489,-0.0089730689839358,0.0089730679123913,0.1981742563710699,-0.0464784832696503,0.105467957688304,-0.1054679820756999,8.419457393473552,0.0199298578777436
Bosch Thermotechnik,Bosch CS7001iAW 13 ORMS-S,2017-07-18,Outdoor Air/Water,Regulated,1.0,R410a,3.3,26.0,55.0,23.0,average,3386.0,7720.0,2.28,70.60184129483936,-0.0068617309851395,1.1139260375398343,-70.6377345360469,-533.5427338242987,-0.0013669138941803,0.5684645659208698,533.4703477900705,-246.91869641019125,-0.0865243691166972,7.135087097708097,247.05275013970265
Clivet ,WSAN-YMi 91,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,71.0,18.0,average,9076.0,15610.0,1.72,274.9031573022871,-0.0010498959190075,0.7513914677925045,-274.94504169035105,70.61060522714766,0.0170342181686791,-0.246334343607423,-70.65649249289504,-142.54590560624115,-0.1028418760465252,7.524154671468618,142.66691486806337
Clivet ,WSAN-YMi 101,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,73.0,18.0,average,11391.0,19820.0,1.74,212.74266250113152,-0.0001344880253887,0.7015226763583958,-212.7853336566402,326.4973059673113,0.0160811115554997,-0.2072332753646229,-326.54468476042115,88.46690752373905,-0.0972354649344527,7.3209018004533695,-88.33145969305133
Clivet ,WSAN-YMi 121,2021-12-18,Outdoor Air/Water,Regulated,1.0,R32,5.0,,75.0,18.0,average,12213.0,20640.0,1.69,-71.53716136737175,-0.0017363981028344,0.8087753537688279,71.49168923792635,-71.55781090450988,0.0144465549902188,-0.1089021582635666,71.50922945833268,-213.5956018284248,-0.1013372491788975,7.449867822968121,213.74484471362229
