Manufacturer,Model,Type,Modus,Refrigerant,Mass of Refrigerant [kg],Date,SPL indoor [dBA],SPL outdoor [dBA],Prated [kW],PSB [W],Guideline,Climate,P_el_n [W],P_th_max [W],k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Airwell Residential,WELLEA MONOBLOC 12 KW 3PH,Outdoor Air/Water,Inverter,R32,2.8,2020-01-17,,68.0,13.0,9,EN 14825,average,5507,11290,-0.03612376370758758,0.004850087395363629,0.5055484426758993,-0.028534365262866714,0.014198483457171361,-0.02884177767327844,0.09060431644868412,-0.07377646990460575,6.28770104540041,1.0
Airwell Residential,WELLEA MONOBLOC 14 KW 3PH,Outdoor Air/Water,Inverter,R32,2.8,2020-01-17,,71.0,14.0,9,EN 14825,average,5941,12180,-0.04630447284066844,0.0004937373361466841,0.6538167396473351,-0.035714692608714356,0.010261635324156953,0.11782242960675592,0.1184613909353021,-0.04888751675695815,5.408393520246875,1.0
Airwell Residential,WELLEA MONOBLOC 16KW 3PH,Outdoor Air/Water,Inverter,R32,2.8,2020-01-17,,71.0,15.0,9,EN 14825,average,6324,12900,-0.048358572307086865,-0.004130223107905824,0.8960182441144956,-0.039047255898043615,0.007347179168162105,0.26665671230615917,0.11696358649796244,-0.07661039789291572,6.4391098748260855,1.0
Airwell Residential,WELLEA MONOBLOC 5KW,Outdoor Air/Water,Inverter,R32,2.0,2020-01-17,,61.0,7.0,9,EN 14825,average,2959,5830,-0.04201882521637595,0.0004330428509295363,0.6941440197023871,-0.030570274295807234,0.01268800101787943,0.025019632998966805,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0
Airwell Residential,WELLEA MONOBLOC 7KW,Outdoor Air/Water,Inverter,R32,2.0,2020-01-17,,64.0,7.0,9,EN 14825,average,2959,5830,-0.04201882521637595,0.0004330428509295363,0.6941440197023871,-0.030570274295807234,0.01268800101787943,0.025019632998966805,0.0893740160859716,-0.08837598001228822,6.897615256621555,1.0
Airwell Residential,WELLEA MONOBLOC 9KW,Outdoor Air/Water,Inverter,R32,2.0,2020-01-17,,67.0,7.0,9,EN 14825,average,3519,6580,-0.05051320696694001,-0.007017241943985494,1.0240169557224708,-0.03598653650723774,0.009113783897541212,0.17594447604089936,0.12349712822401095,-0.10733674787134334,7.684960759589402,1.0
Airwell Residential,AW-YHPS04-H91 + AW-WHPS0406-N91,Outdoor Air/Water,Inverter,R32,1.55,2020-04-22,43.0,61.0,6.0,15,EN 14825,average,2655,5310,-0.04566802372716923,-0.0017462706813582,0.7725968345152711,-0.03463358528171055,0.010894206878241544,0.09310395179628916,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0
Airwell Residential,AW-YHPS06-H91 + AW-WHPS0406-N91,Outdoor Air/Water,Inverter,R32,1.55,2020-04-22,43.0,62.0,6.0,15,EN 14825,average,2655,5310,-0.04566802372716923,-0.0017462706813582,0.7725968345152711,-0.03463358528171055,0.010894206878241544,0.09310395179628916,0.1677151746384649,-0.11429931089441465,8.189535700760867,1.0
Airwell Residential,AW-YHPS08-H91 + AW-WHPS0810-N91,Outdoor Air/Water,Inverter,R32,1.65,2020-04-22,43.0,63.0,7.92,14,EN 14825,average,3470,7010,-0.05121815386028149,-0.006113424638363183,0.9655537372735508,-0.03644139726148938,0.00944232222070511,0.1630875427954858,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0
Airwell Residential,AW-YHPS10-H91 + AW-WHPS0810-N91,Outdoor Air/Water,Inverter,R32,1.65,2020-04-22,43.0,63.0,7.92,14,EN 14825,average,3470,7010,-0.05121815386028149,-0.006113424638363183,0.9655537372735508,-0.03644139726148938,0.00944232222070511,0.1630875427954858,0.12459301793912936,-0.1282665186953576,8.658086017365944,1.0
Airwell Residential,AW-YHPS04-H91 + AW-WHPST0410-N91,Outdoor Air/Water,Inverter,R32,1.55,2020-04-22,39.0,61.0,5.41,15,EN 14825,average,2029,4260,-0.03033438377197114,0.006263715869012717,0.4771227158166681,-0.02301819214150043,0.017638151380262774,-0.1657182099839327,0.10746956107542227,-0.10404824552482023,7.7567649761517,1.0
Airwell Residential,AW-YHPS06-H91 + AW-WHPST0410-N91,Outdoor Air/Water,Inverter,R32,1.55,2020-04-22,39.0,62.0,5.84,15,EN 14825,average,2474,5170,-0.04151594497703243,-0.0018217116465463032,0.7768343019269512,-0.030748434502217037,0.0122660635426049,0.03843922801506317,0.11353380751767649,-0.11786630438235915,8.348035886831715,1.0
Airwell Residential,AW-YHPS08-H91 + AW-WHPST0410-N91,Outdoor Air/Water,Inverter,R32,1.65,2020-04-22,39.0,63.0,7.57,15,EN 14825,average,3300,6700,-0.04776402113754077,-0.004102772550433265,0.8934680744262256,-0.03332344841161256,0.011255406917626767,0.08556079022584999,0.11425195636988311,-0.1318543844399162,8.888862617827535,1.0
Airwell Residential,AW-YHPS10-H91 + AW-WHPST0410-N91,Outdoor Air/Water,Inverter,R32,1.65,2020-04-22,39.0,65.0,8.5,15,EN 14825,average,3342,7520,-0.05025311256466329,-0.005954535378995398,0.9759852816718407,-0.037693088514181974,0.008664080726324856,0.21201544916627305,0.14740668250479247,-0.13707923358455076,9.308675265702155,1.0
ait-deutschland,alpha innotec L12 Split-HT 12,Outdoor Air/Water,Inverter,R410a,2.9,2020-04-29,35.0,58.0,10.0,15,EN 14825,average,4472,8900,-0.03794126157591667,-0.008014244949043287,1.088059366537948,-0.034120718510232025,0.007299237421000077,0.2644470513369681,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0
ait-deutschland,NOVELAN L12 Split-CS 12,Outdoor Air/Water,Inverter,R410a,2.9,2020-04-29,35.0,58.0,10.0,15,EN 14825,average,4472,8900,-0.03794126157591667,-0.008014244949043287,1.088059366537948,-0.034120718510232025,0.007299237421000077,0.2644470513369681,0.15318082082236487,-0.07409277965853263,6.484556427883788,1.0
ait-deutschland,alpha innotec L6 Split-HT 6,Outdoor Air/Water,Inverter,R410a,1.5,2020-04-29,35.0,51.0,5.3,12,EN 14825,average,2500,4700,-0.021337285618095374,0.0031690989477310247,0.5854235743989035,-0.026229025305292603,0.013467764878172219,-0.023952829118645786,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0
ait-deutschland,NOVELAN L6 Split-CS 6,Outdoor Air/Water,Inverter,R410a,1.5,2020-04-29,35.0,51.0,5.3,12,EN 14825,average,2500,4700,-0.021337285618095374,0.0031690989477310247,0.5854235743989035,-0.026229025305292603,0.013467764878172219,-0.023952829118645786,0.17328186089255526,-0.10213256987019459,7.704320576163991,1.0
ait-deutschland,alpha innotec L8 Split-HT 12,Outdoor Air/Water,Inverter,R410a,2.6,2020-04-29,35.0,55.0,7.0,15,EN 14825,average,3247,6300,-0.03759009247015874,-0.008286589265975775,1.1068930199944143,-0.03263251278314958,0.007983830089151468,0.23890730057668952,0.13313339071766567,-0.07706016310057932,6.500476239343663,1.0
ait-deutschland,NOVELAN L8 Split-CS 12,Outdoor Air/Water,Inverter,R410a,2.6,2020-04-29,35.0,55.0,7.0,15,EN 14825,average,3247,6300,-0.03759009247015874,-0.008286589265975775,1.1068930199944143,-0.03263251278314958,0.007983830089151468,0.23890730057668952,0.13313339071766567,-0.07706016310057932,6.500476239343663,1.0
ait-deutschland,LW 101,Outdoor Air/Water,On-Off,R407c,4.8,2019-10-08,,,9.35,10,EN 14825,average,3438,6980,0.0335671729132799,-0.0029695904463976166,1.393083104967031,0.000802648302514871,0.012821166628937383,0.32406056842819164,0.09151349529066784,-0.054626494076030395,5.406238500346207,4.0
ait-deutschland,LW 101A,Outdoor Air/Water,On-Off,R407c,4.8,2019-10-08,50.0,58.0,9.35,10,EN 14825,average,3438,6980,0.0335671729132799,-0.0029695904463976166,1.393083104967031,0.000802648302514871,0.012821166628937383,0.32406056842819164,0.09151349529066784,-0.054626494076030395,5.406238500346207,4.0
ait-deutschland,LW 121,Outdoor Air/Water,On-Off,R407c,5.8,2019-10-08,,,12.51,10,EN 14825,average,4183,8700,0.032576067096600304,-0.0036375087496131886,1.4048449675191088,0.0009542507683149488,0.013394878573556371,0.29448872334107196,0.09236536946719508,-0.060084598880613904,5.7021292933859415,4.0
ait-deutschland,LW 121A,Outdoor Air/Water,On-Off,R407c,5.8,2019-10-08,50.0,61.0,12.51,10,EN 14825,average,4183,8700,0.032576067096600304,-0.0036375087496131886,1.4048449675191088,0.0009542507683149488,0.013394878573556371,0.29448872334107196,0.09236536946719508,-0.060084598880613904,5.7021292933859415,4.0
ait-deutschland,LW 140 (L),Outdoor Air/Water,On-Off,R407c,10.2,2019-10-08,58.0,,13.71,10,EN 14825,average,4815,10400,0.02528553357595114,-0.0028193517843633025,1.3350985423793498,-0.002009248748344595,0.01343697756683084,0.2881009604249987,0.09464847696426862,-0.05979939657479574,5.755584587883683,4.0
ait-deutschland,LW 140A,Outdoor Air/Water,On-Off,R407c,10.2,2019-10-08,58.0,58.0,13.71,10,EN 14825,average,4815,10400,0.02528553357595114,-0.0028193517843633025,1.3350985423793498,-0.002009248748344595,0.01343697756683084,0.2881009604249987,0.09464847696426862,-0.05979939657479574,5.755584587883683,4.0
ait-deutschland,LW 180 (L),Outdoor Air/Water,2-Stages,R407c,6.8,2019-10-08,59.0,,18.5,10,EN 14825,average,6588,12780,-0.01244027794105358,-0.0038865844062937315,1.227513986572789,-0.019684945845919337,0.014093148617221569,0.1626936572320451,0.10942983113886653,-0.07656001923112153,6.334996252083765,7.0
ait-deutschland,LW 180A,Outdoor Air/Water,2-Stages,R407c,6.8,2019-10-08,59.0,57.0,18.5,10,EN 14825,average,6588,12780,-0.01244027794105358,-0.0038865844062937315,1.227513986572789,-0.019684945845919337,0.014093148617221569,0.1626936572320451,0.10942983113886653,-0.07656001923112153,6.334996252083765,7.0
ait-deutschland,LW 251 (L),Outdoor Air/Water,2-Stages,R407c,9.8,2019-10-08,63.0,,25.01,10,EN 14825,average,9266,19180,-0.011954252381166472,2.7159481404702467e-05,1.0119698732469828,-0.01968525184364217,0.01401383536145697,0.15915638669459053,0.11309349441599663,-0.06333684180206715,5.82512670618589,7.0
ait-deutschland,LW 251A,Outdoor Air/Water,2-Stages,R407c,9.8,2019-10-08,63.0,62.0,25.01,10,EN 14825,average,9266,19180,-0.011954252381166472,2.7159481404702467e-05,1.0119698732469828,-0.01968525184364217,0.01401383536145697,0.15915638669459053,0.11309349441599663,-0.06333684180206715,5.82512670618589,7.0
ait-deutschland,LW 300A-LUX 2.0,Outdoor Air/Water,Inverter,Other,10.0,2020-07-20,,68.0,23.02,38,EN 14825,average,10231,20360,0.007983823069870647,0.00123915065269995,0.8832857173370813,-0.011255626690564402,0.012081965805063448,0.19456143091482964,0.09343156804413356,-0.04866655320291715,4.937152278195809,1.0
ait-deutschland,LW 300(L),Outdoor Air/Water,Inverter,Other,10.0,2020-07-20,68.0,68.0,23.02,38,EN 14825,average,10231,20360,0.007983823069870647,0.00123915065269995,0.8832857173370813,-0.011255626690564402,0.012081965805063448,0.19456143091482964,0.09343156804413356,-0.04866655320291715,4.937152278195809,1.0
ait-deutschland,LW 310 (L),Outdoor Air/Water,2-Stages,Other,10.0,2019-10-08,68.0,,26.86,10,EN 14825,average,11704,23760,-0.013168402333676183,-0.0016276663803308105,1.1078800864563842,-0.019658311905534544,0.012609457711924902,0.23213713388142038,0.09303326085746061,-0.05746574691713426,5.4910186372753635,7.0
ait-deutschland,LW 310A,Outdoor Air/Water,2-Stages,Other,10.0,2019-10-08,68.0,64.0,26.86,10,EN 14825,average,11704,23760,-0.013168402333676183,-0.0016276663803308105,1.1078800864563842,-0.019658311905534544,0.012609457711924902,0.23213713388142038,0.09303326085746061,-0.05746574691713426,5.4910186372753635,7.0
ait-deutschland,LWC 100,Outdoor Air/Water,On-Off,Other,4.1,2019-09-06,55.0,,11.19,10,EN 14825,average,3896,7830,0.03638945493863036,-0.004028980733098582,1.440890463862244,0.002416508370506681,0.012863793558797304,0.3366632288418823,0.08717323378809502,-0.056300892413680845,5.385236858461947,4.0
ait-deutschland,LWC 120,Outdoor Air/Water,On-Off,Other,4.5,2019-09-06,55.0,,12.68,10,EN 14825,average,4642,8820,0.03458921066454358,-0.0041571247462265605,1.4485679508513194,0.00018604640247248355,0.01258414333272502,0.323689418930506,0.09152818070948993,-0.054292298285422175,5.255949121078172,4.0
ait-deutschland,LWC 60,Outdoor Air/Water,On-Off,R407c,2.95,2019-09-06,55.0,,5.9,10,EN 14825,average,2188,4420,0.03835698784324889,-0.0037141423494620996,1.4549626473344672,0.0022365496182706144,0.01237597518459335,0.35553906278843894,0.09371824233279737,-0.0534992835080923,5.3585240223120945,4.0
ait-deutschland,LWC 80,Outdoor Air/Water,On-Off,R407c,3.2,2019-09-06,55.0,55.0,7.85,10,EN 14825,average,2870,5940,0.029850771138401132,-0.003249411719551603,1.3813790779935025,-0.0002643643790639342,0.012612468153098693,0.32926192638625906,0.08888357500737849,-0.05511273441987086,5.450907733046563,4.0
ait-deutschland,LWD 50A-HMD,Outdoor Air/Water,On-Off,R290,0.95,2017-05-12,,57.0,5.41,15,EN 14825,average,2010,4000,0.04288191492242622,-0.007366592806661796,1.6625149255001728,0.001146761736862487,0.013836047769825555,0.2661433361304997,0.11963843842346401,-0.07326532507882583,6.4360110151086625,4.0
ait-deutschland,LWD 50A-HTD,Outdoor Air/Water,On-Off,R290,0.95,2017-05-12,,57.0,5.41,15,EN 14825,average,2010,4000,0.04288191492242622,-0.007366592806661796,1.6625149255001728,0.001146761736862487,0.013836047769825555,0.2661433361304997,0.11963843842346401,-0.07326532507882583,6.4360110151086625,4.0
ait-deutschland,LWD 50A/RX-HMD,Outdoor Air/Water,On-Off,R290,2.1,2020-11-24,,57.0,5.41,15,EN 14825,average,1803,4110,0.04019728602802582,-0.004262074076400558,1.4668888548353967,0.004354077393663799,0.011021614248172506,0.44636694893405476,0.09380644680400564,-0.05239897362738658,5.500392154627382,4.0
ait-deutschland,LWD 50A/SX-HMD,Outdoor Air/Water,On-Off,R290,0.95,2020-11-24,,58.0,5.91,10,EN 14825,average,1803,4110,0.038048314476315424,-0.005351948402184671,1.5243442716434048,0.0005245457922227131,0.009417230551402294,0.516654221580472,0.10630287368466054,-0.04922071691611738,5.392402085601996,4.0
ait-deutschland,LWD 50A/SX-HTD S,Outdoor Air/Water,On-Off,R290,0.95,2020-11-24,,58.0,5.91,10,EN 14825,average,1803,4110,0.038048314476315424,-0.005351948402184671,1.5243442716434048,0.0005245457922227131,0.009417230551402294,0.516654221580472,0.10630287368466054,-0.04922071691611738,5.392402085601996,4.0
ait-deutschland,LWD 70A-HMD,Outdoor Air/Water,On-Off,R290,1.1,2017-05-12,,57.0,8.28,15,EN 14825,average,2624,5800,0.04236725623023829,-0.004255654125455972,1.4505889209136533,0.0018527217564101258,0.012884830193089144,0.32494204267243915,0.12190452473876652,-0.06159763908891606,5.9732530070958125,4.0
ait-deutschland,LWD 70A-HTD,Outdoor Air/Water,On-Off,R290,1.1,2017-05-12,,57.0,8.28,15,EN 14825,average,2624,5800,0.04236725623023829,-0.004255654125455972,1.4505889209136533,0.0018527217564101258,0.012884830193089144,0.32494204267243915,0.12190452473876652,-0.06159763908891606,5.9732530070958125,4.0
ait-deutschland,LWD 70A/RX-HMD,Outdoor Air/Water,On-Off,R290,2.2,2020-11-24,,57.0,7.92,15,EN 14825,average,2447,5580,0.037514470193707,-0.004770153666302545,1.476221773697941,0.0023808212898226593,0.010880923133958335,0.4469161446957558,0.09843208811063152,-0.05349248103610466,5.548041726996868,4.0
ait-deutschland,LWD 70A/RX-HTD,Outdoor Air/Water,On-Off,R290,2.2,2020-11-24,,57.0,7.92,15,EN 14825,average,2447,5580,0.037514470193707,-0.004770153666302545,1.476221773697941,0.0023808212898226593,0.010880923133958335,0.4469161446957558,0.09843208811063152,-0.05349248103610466,5.548041726996868,4.0
ait-deutschland,LWD 70A/SX-HMD,Outdoor Air/Water,On-Off,R290,1.1,2020-11-24,,58.0,8.13,10,EN 14825,average,2702,5810,0.04174600833027759,-0.004258815292039253,1.4514475365250867,0.0023277867679132266,0.008734532314641733,0.5310276983665864,0.09708291448218981,-0.041129205193754285,4.845276227633311,4.0
ait-deutschland,LWD 70A/SX-HTD S,Outdoor Air/Water,On-Off,R290,1.1,2020-11-24,,58.0,8.13,10,EN 14825,average,2702,5810,0.04174600833027759,-0.004258815292039253,1.4514475365250867,0.0023277867679132266,0.008734532314641733,0.5310276983665864,0.09708291448218981,-0.041129205193754285,4.845276227633311,4.0
ait-deutschland,LWD 90A-HMD,Outdoor Air/Water,On-Off,R290,1.17,2017-05-12,,62.0,10.21,15,EN 14825,average,3064,7200,0.03152547459043787,-0.0019350317146221933,1.29471922080283,0.001615385448069701,0.011905019457292797,0.3910836920151025,0.09173928847026883,-0.050889050880054375,5.42947361435594,4.0
ait-deutschland,LWD 90A-HTD,Outdoor Air/Water,On-Off,R290,1.17,2017-05-12,,62.0,10.21,15,EN 14825,average,3064,7200,0.03152547459043787,-0.0019350317146221933,1.29471922080283,0.001615385448069701,0.011905019457292797,0.3910836920151025,0.09173928847026883,-0.050889050880054375,5.42947361435594,4.0
ait-deutschland,LWDV 91-1/3-HDV 12-3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,3228,7070,-0.034420069244452754,-0.003244801143910436,0.8976750624413017,-0.034588383182655974,0.007128320561760706,0.25113949283249004,0.19942534734631756,-0.06826972208490116,6.95253298024432,1.0
ait-deutschland,LWDV 91-1/3-HDV 9-1/3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,3228,7070,-0.034420069244452754,-0.003244801143910436,0.8976750624413017,-0.034588383182655974,0.007128320561760706,0.25113949283249004,0.19942534734631756,-0.06826972208490116,6.95253298024432,1.0
ait-deutschland,LWDV 91-1/3-HSDV 12M3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,3228,7070,-0.034420069244452754,-0.003244801143910436,0.8976750624413017,-0.034588383182655974,0.007128320561760706,0.25113949283249004,0.19942534734631756,-0.06826972208490116,6.95253298024432,1.0
ait-deutschland,LWDV91-1/3-HSDV 9M-1/3,Outdoor Air/Water,Inverter,R290,1.05,2019-08-27,,54.0,8.9,22,EN 14825,average,3228,7070,-0.034420069244452754,-0.003244801143910436,0.8976750624413017,-0.034588383182655974,0.007128320561760706,0.25113949283249004,0.19942534734631756,-0.06826972208490116,6.95253298024432,1.0
ait-deutschland,LWCV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,,8.8,20,EN 14825,average,3807,8300,-0.017753060116900227,-0.005497485386734725,1.0200876741926146,-0.031294982772027094,0.00589438937896446,0.35917180138542737,0.16479301768525084,-0.07504238566858794,6.584056445459323,1.0
ait-deutschland,LWV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,,8.8,20,EN 14825,average,3807,8300,-0.017753060116900227,-0.005497485386734725,1.0200876741926146,-0.031294982772027094,0.00589438937896446,0.35917180138542737,0.16479301768525084,-0.07504238566858794,6.584056445459323,1.0
ait-deutschland,LWAV 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,58.0,8.8,20,EN 14825,average,3807,8300,-0.017753060116900227,-0.005497485386734725,1.0200876741926146,-0.031294982772027094,0.00589438937896446,0.35917180138542737,0.16479301768525084,-0.07504238566858794,6.584056445459323,1.0
ait-deutschland,LWAV+ 122R3,Outdoor Air/Water,Inverter,R410a,3.6,2019-03-27,47.0,51.0,8.8,20,EN 14825,average,3807,8300,-0.017753060116900227,-0.005497485386734725,1.0200876741926146,-0.031294982772027094,0.00589438937896446,0.35917180138542737,0.16479301768525084,-0.07504238566858794,6.584056445459323,1.0
ait-deutschland,LWCV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,,5.65,31,EN 14825,average,2182,5040,-0.029730016077501073,-0.0076951068862483145,1.1448640380257158,-0.03131754910028405,0.0076998456971786745,0.299386146267122,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,,5.65,31,EN 14825,average,2182,5040,-0.029730016077501073,-0.0076951068862483145,1.1448640380257158,-0.03131754910028405,0.0076998456971786745,0.299386146267122,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWAV 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,50.0,5.65,31,EN 14825,average,2182,5040,-0.029730016077501073,-0.0076951068862483145,1.1448640380257158,-0.03131754910028405,0.0076998456971786745,0.299386146267122,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,LWAV+ 82R1/3,Outdoor Air/Water,Inverter,R410a,3.0,2019-03-27,48.0,50.0,5.65,31,EN 14825,average,2182,5040,-0.029730016077501073,-0.0076951068862483145,1.1448640380257158,-0.03131754910028405,0.0076998456971786745,0.299386146267122,0.1547054276067676,-0.08854015518452395,7.378348837407827,1.0
ait-deutschland,SWCV 122(H)(K)3 (3~400V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,SWCV 122H1 (1~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,WZSV 122(H)(K)3M,Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,PWZSV 122H3S (3~400V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,PWZSV 122H2S (3~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,PWZSV 122H1S (1~230V),Brine/Water,Inverter,R407c,2.0,2017-05-12,44.0,,12.4,7,EN 14825,average,3491,11100,-0.03593968356690842,0.0033621099333697095,0.5541352824435143,-0.02494337882055209,0.014125121484292775,0.005288442939964306,0.011724763789457087,-0.08606468341740842,7.692436819225627,2.0
ait-deutschland,SWCV 162(H)(K)3,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,4733,14200,-0.034277184980207064,-0.0006530271355015321,0.7445306312699285,-0.025941644469256876,0.011181699715180795,0.13078569887420283,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,WZSV 162(H)(K)3M,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,4733,14200,-0.034277184980207064,-0.0006530271355015321,0.7445306312699285,-0.025941644469256876,0.011181699715180795,0.13078569887420283,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,PWZSV 162H3S,Brine/Water,Inverter,R407c,2.2,2017-05-12,44.0,,16.0,7,EN 14825,average,4733,14200,-0.034277184980207064,-0.0006530271355015321,0.7445306312699285,-0.025941644469256876,0.011181699715180795,0.13078569887420283,0.03216462189274071,-0.08637145849693281,7.655192709339807,2.0
ait-deutschland,SWCV 62(H)(K)3,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,SWCV 62H1,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,WZSV 62(H)(K)3M,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,PWZSV 62H3S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,PWZSV 62H2S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,PWZSV 62H1S,Brine/Water,Inverter,R407c,1.16,2017-05-12,44.0,,5.5,7,EN 14825,average,1634,5000,-0.040659120676840355,-0.0007230574470895488,0.7321620221126413,-0.027996644542352185,0.012035667891058583,0.09437539107651695,0.012362870024141397,-0.09685981824658467,8.036286207141833,2.0
ait-deutschland,SWCV 92(H)(K)3 (3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,2236,6620,-0.048789768331946676,-0.006587914916006056,0.9969216495958985,-0.03605661471908205,0.007215938985793014,0.3063702843857044,0.03701514765179295,-0.10194881559145315,8.182437519174933,2.0
ait-deutschland,SWCV 92H1 (1~ 230V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,2236,6620,-0.048789768331946676,-0.006587914916006056,0.9969216495958985,-0.03605661471908205,0.007215938985793014,0.3063702843857044,0.03701514765179295,-0.10194881559145315,8.182437519174933,2.0
ait-deutschland,WZSV 92(H)(K)3M(3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,2236,6620,-0.048789768331946676,-0.006587914916006056,0.9969216495958985,-0.03605661471908205,0.007215938985793014,0.3063702843857044,0.03701514765179295,-0.10194881559145315,8.182437519174933,2.0
ait-deutschland,PWZSV 92H3S (3~ 400V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,2236,6620,-0.048789768331946676,-0.006587914916006056,0.9969216495958985,-0.03605661471908205,0.007215938985793014,0.3063702843857044,0.03701514765179295,-0.10194881559145315,8.182437519174933,2.0
ait-deutschland,PWZSV 92H2S (3~ 230V),Brine/Water,Inverter,R407c,1.25,2019-03-29,47.0,,7.5,12,EN 14825,average,2236,6620,-0.048789768331946676,-0.006587914916006056,0.9969216495958985,-0.03605661471908205,0.007215938985793014,0.3063702843857044,0.03701514765179295,-0.10194881559145315,8.182437519174933,2.0
