Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Modus
ECOGEO B3 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO B4 3-12kW,-278.91545432019126,160.80500863312204,2851.170578617481,-59.93418036217266,99.16032927357665,-1284.1895430183692,0.012959208457495283,-0.08682830103480259,7.3944276534906574,Inverter
ECOGEO C3 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C4 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B3 T 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B4 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C3 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO C4 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEO B3 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
ECOGEOB4 5-22kW,-408.1551762639723,183.81346655158924,5691.223947512197,-107.61552767645942,113.90514249501271,-774.6421790742063,0.0248302925063874,-0.07484661532813161,6.870176284330913,Inverter
AEROTOP G08.2 INOX,-216.62029651739874,-18.75284183078689,6664.303067322065,-89.7215133571226,26.141647675478648,679.89155337223,0.14350880867943347,-0.10761521073107445,8.275905890317741,Inverter
AEROTOP G08.2 INOX OPTIC,-216.62029651739874,-18.75284183078689,6664.303067322065,-89.7215133571226,26.141647675478648,679.89155337223,0.14350880867943347,-0.10761521073107445,8.275905890317741,Inverter
AEROTOP G14.2 INOX / INOX OPTIC,-355.58439393032097,12.81831479710575,7636.197861380466,-128.11966511540717,38.388884315939926,839.7933103941317,0.12477808776305388,-0.10011741218723133,7.890440416260631,Inverter
AEROTOP S12.2,-407.63430553412707,-33.10080423672168,9540.810215006752,-152.10705063469558,51.86974977431278,669.852023338773,0.13383380125308902,-0.09969677832226323,7.708658450441994,Inverter
AEROTOP S12.2_2-part,-407.63430553412707,-33.10080423672168,9540.810215006752,-152.10705063469558,51.86974977431278,669.852023338773,0.13383380125308902,-0.09969677832226323,7.708658450441994,Inverter
AEROTOP S05.2,-56.22278642061197,34.10832401407427,2541.940835576289,-31.65913107245253,31.256176817540236,-46.10371118850185,0.09341952432847696,-0.08814113134182566,7.1832997253968,Inverter
AEROTOP S05.2_2-parts,-56.22278642061197,34.10832401407427,2541.940835576289,-31.65913107245253,31.256176817540236,-46.10371118850185,0.09341952432847696,-0.08814113134182566,7.1832997253968,Inverter
AEROTOP S07.2,-158.20259677300538,61.41560184154932,3089.253122928822,-60.08452835948341,45.694549856862274,-206.8151847049589,0.12268464005370225,-0.10776232321252133,8.181858425496209,Inverter
AEROTOP S07.2_2-parts,-158.20259677300538,61.41560184154932,3089.253122928822,-60.08452835948341,45.694549856862274,-206.8151847049589,0.12268464005370225,-0.10776232321252133,8.181858425496209,Inverter
AEROTOP S09.2,-176.78763784314964,94.67095779334272,2532.1200463040873,-82.46256173439363,60.068414313122375,-362.5868773391591,0.145698988083502,-0.10179696891608139,7.689428585725538,Inverter
AEROTOP S09.2_2-parts,-176.78763784314964,94.67095779334272,2532.1200463040873,-82.46256173439363,60.068414313122375,-362.5868773391591,0.145698988083502,-0.10179696891608139,7.689428585725538,Inverter
AEROTOP S15.2_2-part,-509.12717176223873,-30.00333605639858,10920.809769090225,-196.30202712463245,52.348421303623496,1184.955114808,0.14110450419351112,-0.087525869567957,7.164836003076339,Inverter
AEROTOP S15.2,-509.12717176223873,-30.00333605639858,10920.809769090225,-196.30202712463245,52.348421303623496,1184.955114808,0.14110450419351112,-0.087525869567957,7.164836003076339,Inverter
AEROTOP T20,541.4455002232658,-143.9911588477086,22568.53267798263,95.54461586743263,94.49799678951615,2336.3921840365233,0.05521625050939091,-0.06809421778750728,5.535517116951028,On-Off
AEROTOP T20R,541.4455002232658,-143.9911588477086,22568.53267798263,97.17130116033825,93.21110880771843,2387.0951011521297,0.053856317258704565,-0.0670183658826877,5.493128952489999,On-Off
AEROTOP T26,817.3576433090815,-100.08671719799302,27461.995551259723,99.50223519088534,152.3943823707708,2004.83584343572,0.08690215641416776,-0.0763118920437221,6.035508901359441,On-Off
AEROTOP T26R,817.3576433090815,-100.08671719799302,27461.995551259723,99.50223519088534,152.3943823707708,2004.83584343572,0.08690215641416776,-0.0763118920437221,6.035508901359441,On-Off
AEROTOP T32,1030.356939593876,-106.96520363728807,33043.72533836949,137.78801758828675,205.68423141112308,1493.149325976429,0.0850796901046481,-0.0850322530468354,6.473697631901114,On-Off
AEROTOP T32R,1030.356939593876,-106.96520363728807,33043.72533836949,137.78801758828675,205.68423141112308,1493.149325976429,0.0850796901046481,-0.0850322530468354,6.473697631901114,On-Off
AEROTOP T35,961.6308633828946,-142.19155838213803,36365.98420984989,154.52336756056297,159.83825613254066,3494.857112024093,0.0577713904058444,-0.06846863654071238,5.914609659293846,On-Off
AEROTOP T35R,961.6308633828946,-142.19155838213803,36365.98420984989,154.52336756056297,159.83825613254066,3494.857112024093,0.0577713904058444,-0.06846863654071238,5.914609659293846,On-Off
AQUATOP S06,22.261826017325813,-5.369046284708894,6220.670759821859,3.9755097300758315,32.85610840499499,90.09885790174204,0.0076671884747945545,-0.11800855093106025,9.25486455349247,On-Off
AQUATOP S08,18.428274783489627,-35.21480689316357,10503.178189296505,-11.037880750843176,25.910837116747782,1014.7725138467572,0.038111779663540506,-0.07743676830448383,7.714781138834429,On-Off
AQUATOP S11,5.090133097924552,-42.7556760156151,13598.871286004478,2.6162009969412585,44.43705140841648,738.6482180634471,0.003158462224107353,-0.1036137979575227,9.054191153282888,On-Off
AQUATOP S14,32.7689059113257,-60.96660040551296,17742.16505948651,5.581019068011169,54.83094687857353,1021.2582237944968,0.0068071659523174935,-0.10064580599880961,8.97939120135361,On-Off
AQUATOP S17,45.50204803652391,-70.42490298590305,22081.54780046094,10.475221991578366,72.09097239506914,1159.3086321629435,0.003081858117242072,-0.10219347944043228,9.06185881842686,On-Off
AQUATOP T22H,92.35927729535123,-16.35294122632039,25146.23379691423,8.260846869293859,101.59074863993473,1264.3393760714464,0.016842915677093496,-0.09343997800571424,8.502997172269309,On-Off
AQUATOP T28H,11.069786989596134,-176.66782422292502,39428.15278263602,-7.584667916108103,107.17295419255807,2980.466123603778,0.013700916746575318,-0.09049057158850052,8.197715830846464,On-Off
AQUATOP T35H,100.47884593837735,-113.76448304926346,48048.98504099715,-18.373928222916263,127.30741667419969,4223.1767897298405,0.031236690932367434,-0.07344328451724476,7.722173835683714,On-Off
AQUATOP T43H,94.75788995474277,-173.65920993808282,58850.65795582087,-35.3279389950899,134.7684977710936,5698.251508975418,0.03659017453450279,-0.06861325700336218,7.536840563776469,On-Off
CTA Aeroheat CM 18a,-120.1909447433874,-11.33297302082693,6415.406551406335,-64.55763168518585,34.58363460900787,382.28563010649106,0.1296151190720419,-0.09434864142622681,7.731346509070019,Inverter
CTC CombiAir 12M,-337.67722457450657,-71.32677709877372,9683.728248781123,-152.58785326669988,32.64218881669512,1182.607247602717,0.15318082082236487,-0.07409277965853263,6.484556427883788,Inverter
CTC CombiAir 16M,-382.53726190371526,-24.041273385254,10177.799174399035,-181.1760361286286,67.33074409249389,646.7467951660543,0.16023430249405432,-0.07195379970081933,6.4613418056250405,Inverter
CTC CombiAir 6M,-100.28524611145048,14.894760143012565,2751.490981341639,-65.57256163333757,33.669414250099436,-59.88214738087095,0.17328186089255526,-0.10213256987019459,7.704320576163991,Inverter
CTC CombiAir 8M,-236.81758510743165,-52.20551538567058,6973.426145644281,-105.9577693235409,25.92349699989322,775.7319839505159,0.13313339071766567,-0.07706016310057932,6.500476239343663,Inverter
CTC EcoAir 406 1x230V,186.6641748605441,-32.25333891617217,5992.6905720190225,13.030464315040907,23.328607215902665,530.6725648311117,0.10653812370161207,-0.0851029443788464,6.664225127404225,On-Off
CTC EcoAir 406 3x400V,186.6641748605441,-32.25333891617217,5992.6905720190225,13.030464315040907,23.328607215902665,530.6725648311117,0.10653812370161207,-0.0851029443788464,6.664225127404225,On-Off
CTC EcoAir 408 1x230V,233.10249707178238,-35.018174942011136,7314.109217731875,13.800294418015326,27.76399981508557,706.5859755697799,0.11317558129272577,-0.07886792487101263,6.462576514392239,On-Off
CTC EcoAir 408 3x400V,233.10249707178238,-35.018174942011136,7314.109217731875,13.800294418015326,27.76399981508557,706.5859755697799,0.11317558129272577,-0.07886792487101263,6.462576514392239,On-Off
CTC EcoAir 410 1x230V,318.7752675485198,-35.35539910590306,10370.256453902202,21.063765360519678,38.80594479738214,1135.7953702672003,0.09960678008815219,-0.06864983515992595,6.123577141884335,On-Off
CTC EcoAir 410 3x400V,318.7752675485198,-35.35539910590306,10370.256453902202,21.063765360519678,38.80594479738214,1135.7953702672003,0.09960678008815219,-0.06864983515992595,6.123577141884335,On-Off
CTC EcoAir 415 1x230V,412.20507515194896,-65.06643025208585,14698.8245220574,31.401957780090047,48.88941850290449,1836.2008690876385,0.08603959233648519,-0.06493037541600155,5.8140899247693465,On-Off
CTC EcoAir 415 3x400V,412.20507515194896,-65.06643025208585,14698.8245220574,31.401957780090047,48.88941850290449,1836.2008690876385,0.08603959233648519,-0.06493037541600155,5.8140899247693465,On-Off
CTC EcoAir 420 3x400V,471.4062073937052,-51.21120456121276,15883.3438229316,42.06086337958629,57.7876737016725,2060.1516242699468,0.07968317076842514,-0.06039016227231609,5.597587946226503,On-Off
CTC EcoAir 510M 1x230V,-31.462368086657985,108.98340994946032,-326.71547401050213,-36.90628212919882,12.262611180807948,429.85429552915355,0.17031232381126232,0.03531280785304615,3.424951510093431,Inverter
CTC EcoAir 510M 3x400V,-61.00430780419719,66.74707935239199,1442.1416162007192,-50.56260330532692,56.40349631470071,-737.5074593330214,0.19995279962866036,-0.0892845363743342,7.23807320053187,Inverter
CTC EcoAir 520M,-51.248585751405024,15.392739875355257,5108.431911696449,-59.51828644481702,49.1911019394029,-73.92070049680217,0.1649296961660584,-0.0875761981704311,7.229919528729113,Inverter
CTC EcoAir 610M,-99.61663126218961,26.691108458438933,2788.485796568548,-48.34361537996854,40.65493987703437,-301.22726028787844,0.1330337132446467,-0.08777874609902306,7.249413595124367,Inverter
CTC EcoAir 614M,-215.15572268070147,-1.3751489224642626,4916.596765303483,-95.3167165805175,36.538058449057125,247.86684691301002,0.16970879998557853,-0.07742356224118238,6.951962918169048,Inverter
CTC EcoAir 622M,-120.1909447433874,-11.33297302082693,6415.406551406335,-64.55763168518585,34.58363460900787,382.28563010649106,0.1296151190720419,-0.09434864142622681,7.731346509070019,Inverter
CTC EcoPart 406 1x230V,-9.993820320047284,-40.63078679933721,7198.057790448542,3.672657118547056,9.302938361235018,1123.8248384502008,-0.02473424388564746,-0.07459251436964931,6.769525634909578,Inverter
CTC EcoPart 406 3x400V,-9.993820320047284,-40.63078679933721,7198.057790448542,3.672657118547056,9.302938361235018,1123.8248384502008,-0.02473424388564746,-0.07459251436964931,6.769525634909578,Inverter
CTC EcoPart 408 1x230V,-7.8874955671064315,-31.288360235158745,9198.388987156924,10.548473634850856,34.922197524982955,674.4936479697707,-0.029375367840849757,-0.09369056998547096,7.639468633218917,Inverter
CTC EcoPart 408 3x400V,-7.8874955671064315,-31.288360235158745,9198.388987156924,10.548473634850856,34.922197524982955,674.4936479697707,-0.029375367840849757,-0.09369056998547096,7.639468633218917,Inverter
CTC EcoPart 410 1x230V,-11.649481033715205,-41.70478101199927,11326.39167519295,-11.493064240991867,17.777023970469138,1910.7503195529357,-0.006340973468204481,-0.07129961718239196,6.656468417714084,Inverter
CTC EcoPart 410 3x400V,-11.649481033715205,-41.70478101199927,11326.39167519295,-11.493064240991867,17.777023970469138,1910.7503195529357,-0.006340973468204481,-0.07129961718239196,6.656468417714084,Inverter
CTC EcoPart 412 1x230V,-16.044797760656348,-52.47477632001854,13455.646369540204,12.788966455991964,48.26413010161725,1028.3713731358023,-0.027290118716464046,-0.09360499796077855,7.638753473978034,Inverter
CTC EcoPart 412 3x400V,-16.044797760656348,-52.47477632001854,13455.646369540204,12.788966455991964,48.26413010161725,1028.3713731358023,-0.027290118716464046,-0.09360499796077855,7.638753473978034,Inverter
CTC EcoPart 414 1x230V,-16.77877839712864,-60.87331645865147,16488.46767385345,15.505792736740176,55.594253526451126,1424.5922041209412,-0.025675555741734662,-0.08681587628434968,7.372857408872989,Inverter
CTC EcoPart 414 3x400V,-16.77877839712864,-60.87331645865147,16488.46767385345,15.505792736740176,55.594253526451126,1424.5922041209412,-0.025675555741734662,-0.08681587628434968,7.372857408872989,Inverter
CTC EcoPart 417 1x230V,-21.12136171608201,-68.10592004137085,19083.38040760326,18.894762382806206,71.99213666559153,1429.4373728895916,-0.026841834445388534,-0.09269336489344812,7.561192449969572,Inverter
CTC EcoPart 417 3x400V,-21.12136171608201,-68.10592004137085,19083.38040760326,18.894762382806206,71.99213666559153,1429.4373728895916,-0.026841834445388534,-0.09269336489344812,7.561192449969572,Inverter
CTC EcoPart 425 1x230V,-32.08959083398055,-104.949549378499,26911.292616003404,25.630161406014146,96.56761476521318,2055.0260030923228,-0.027290118716464046,-0.09360499796077855,7.638753473978034,Inverter
CTC EcoPart 425 3x400V,-32.08959083398055,-104.949549378499,26911.292616003404,25.630161406014146,96.56761476521318,2055.0260030923228,-0.027290118716464046,-0.09360499796077855,7.638753473978034,Inverter
CTC EcoPart 430 1x230V,-33.55756106002468,-121.74663415640657,32976.93540306285,31.035885432691583,111.15857467319282,2849.9509027997315,-0.025675555741734662,-0.08681587628434968,7.372857408872989,Inverter
CTC EcoPart 430 3x400V,-33.55756106002468,-121.74663415640657,32976.93540306285,31.035885432691583,111.15857467319282,2849.9509027997315,-0.025675555741734662,-0.08681587628434968,7.372857408872989,Inverter
CTC EcoAir 435 1x230V,-42.24274753784148,-136.2118554837478,38166.76140153975,37.805886708121264,143.95477432757176,2859.967384084546,-0.026841834445388534,-0.09269336489344812,7.561192449969572,Inverter
CTC EcoPart 435 3x400V,-42.24274753784148,-136.2118554837478,38166.76140153975,37.805886708121264,143.95477432757176,2859.967384084546,-0.026841834445388534,-0.09269336489344812,7.561192449969572,Inverter
CTC GS 6,-0.5440998997172333,-24.18299718792469,6574.2896300669445,0.4545532319286263,18.366861579281338,705.6058970466883,0.004571495210379862,-0.06209565395461759,6.417848746806433,Inverter
CTC GS 606,-0.5440998997172333,-24.18299718792469,6574.2896300669445,0.4545532319286263,18.366861579281338,705.6058970466883,0.004571495210379862,-0.06209565395461759,6.417848746806433,Inverter
CTC GS 606 1x230V,-0.5440998997172333,-24.18299718792469,6574.2896300669445,0.4545532319286263,18.366861579281338,705.6058970466883,0.004571495210379862,-0.06209565395461759,6.417848746806433,Inverter
CTC GS 608,8.689320175579253,-20.167908731057057,8678.404945391487,2.0672906941829474,26.635936271727914,881.0873828452003,0.005999712896448444,-0.061835935987656625,6.5605780963982205,On-Off
CTC GS 608 1x230V,8.689320175579253,-20.167908731057057,8678.404945391487,2.0672906941829474,26.635936271727914,881.0873828452003,0.005999712896448444,-0.061835935987656625,6.5605780963982205,On-Off
CTC GS 8,8.689320175579253,-20.167908731057057,8678.404945391487,2.0672906941829474,26.635936271727914,881.0873828452003,0.005999712896448444,-0.061835935987656625,6.5605780963982205,On-Off
CTC GSi 12 1x230V,-214.66194324427065,134.1232464432376,1008.6708824970672,-44.028303142542434,71.30852077470048,-1105.0914295148966,0.011171233241328887,-0.10845837965025582,8.464980319744916,Inverter
CTC GSi 12 3x400V,-296.7835053793833,-96.95453320092923,8136.883914508158,-58.60825137860281,3.471932485674465,907.7320803869633,0.0016927161197272938,-0.10049933520520936,8.398491304650864,Inverter
CTC EcoPart 612M 3x400V,-296.7835053793833,-96.95453320092923,8136.883914508158,-58.60825137860281,3.471932485674465,907.7320803869633,0.0016927161197272938,-0.10049933520520936,8.398491304650864,Inverter
CTC GSi 16 3x400V,-359.23960827132413,78.79962649920388,5875.87582082018,-77.61151254454728,78.13166539966561,-665.0302896569908,0.012964218295700018,-0.10360426042712473,8.369089232399991,Inverter
