Manufacturer,Model,Date,Type,Subtype,Group,Refrigerant,Mass of Refrigerant [kg],SPL indoor [dBA],SPL outdoor [dBA],PSB [W],Climate,P_el_ref [W],P_th_ref [W],p1_P_th [1/°C],p2_P_th [1/°C],p3_P_th [-],p1_P_el [1/°C],p2_P_el [1/°C],p3_P_el [-],p1_COP [-],p2_COP [-],p3_COP [-]
Mitsubishi,PUD-SHWM80VAA(-BS) + E*ST30D-*M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,56.0,15,average,3318,7100,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.026916533349355256,0.012141581024953328,0.08066109140188399,0.18308423528346632,-0.08737499629021254,7.262720673983896
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST30D-M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,56.0,22,average,3318,7100,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.026916533349355256,0.012141581024953328,0.08066109140188399,0.18308423528346632,-0.08737499629021254,7.262720673983896
Mitsubishi,PUD-SHWM80YAA(-BS) + E*ST30D-*M*D,2020-11-30,Outdoor Air/Water,Inverter,1.0,R32,1.4,41.0,56.0,22,average,3318,7100,-0.026855621064640282,-0.0010519467451805817,0.832620131824218,-0.026916533349355256,0.012141581024953328,0.08066109140188399,0.18308423528346632,-0.08737499629021254,7.262720673983896
Groupe Atlantic,THERMOR Alféa Excellia Duo A.I. 11,2019-06-05,Outdoor Air/Water,Inverter,1.0,R410a,2.5,46.0,69.0,12,average,4316,8200,-0.02294233984088783,-0.011449108578737792,1.324471052934779,-0.030454703971136744,0.0056121835328531095,0.40168238618977437,0.11588608129133901,-0.08639784003382206,6.539324466642975
Groupe Atlantic,THERMOR Alféa Excellia A.I. 11,2019-06-05,Outdoor Air/Water,Inverter,1.0,R410a,2.5,46.0,69.0,12,average,4316,8200,-0.02294233984088783,-0.011449108578737792,1.324471052934779,-0.030454703971136744,0.0056121835328531095,0.40168238618977437,0.11588608129133901,-0.08639784003382206,6.539324466642975
DAIKIN Europe ,ERGA08DV / EHVX08S23D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVZ08S23D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVZ08S23D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVH08S23D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVH08S23D9W(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVX08S23E9W,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVH08S23E6V,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVH08S23E9W,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVH08S23E6V + cooling kit,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVH08S23E9W + cooling,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVH08SU23E6V,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVZ08S23E6V + cooling kit,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVZ08S23E9W + cooling,2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08DV / EHVX08S23D6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
DAIKIN Europe ,ERGA08EV / EHVX08S23E6V(G),2017-11-22,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,62.0,10,average,3520,6900,-0.025010552491903988,-0.00010653739924877694,0.7633006062269653,-0.028333999588081412,0.011953365027135246,0.06909593827189942,0.1753913202661901,-0.10301906403024723,7.696160705108083
Mitsubishi,PUHZ-W60VAA,2018-10-09,Outdoor Air/Water,Inverter,1.0,R410a,2.4,,58.0,15,average,2536,5300,-0.02632562261819624,-0.0017206893602272697,0.8281751683743327,-0.02400892908849101,0.013936463625193116,-0.01131031949088156,0.13752793857751724,-0.11606030763117313,8.325725289800257
Mitsubishi,PUHZ-W85VAA,2018-10-09,Outdoor Air/Water,Inverter,1.0,R410a,2.4,,58.0,15,average,3827,7500,-0.03444473184033285,-0.0017633715699163835,0.7911724592640911,-0.04146678579815807,0.004727704395338861,0.3577822250405173,0.22904091542979557,-0.06919420574569843,6.409407618504103
Mitsubishi,PUHZ-W85YAA,2018-10-09,Outdoor Air/Water,Inverter,1.0,R410a,2.4,,58.0,22,average,3827,7500,-0.03444473184033285,-0.0017633715699163835,0.7911724592640911,-0.04146678579815807,0.004727704395338861,0.3577822250405173,0.22904091542979557,-0.06919420574569843,6.409407618504103
Ochsner,TERRA 11 HPLA,2020-09-30,Brine/Water,On-Off,5.0,R410a,2.03,48.0,0.0,9,average,3098,9200,0.005237308255299028,-5.180267272240609e-06,1.0361953081495088,-0.015232275287878988,2.463933894029848e-05,0.8955905718115071,0.08423385232763862,-0.0005184372582038657,3.5130027757617137
STIEBEL ELTRON ,"WPF 04, average climates",2016-08-23,Brine/Water,On-Off,5.0,Other,1.05,45.0,,9,average,1509,4300,-0.0023597772597007648,-0.006557883128324353,1.3238027320148764,0.006114627094570655,0.018636151047949596,0.09046620253132769,-0.0408247469673501,-0.11972835612140068,8.537298856058962
STIEBEL ELTRON ,"WPF 04 cool, average climates",2016-08-23,Brine/Water,On-Off,5.0,Other,1.05,45.0,,9,average,1509,4300,-0.0023597772597007648,-0.006557883128324353,1.3238027320148764,0.006114627094570655,0.018636151047949596,0.09046620253132769,-0.0408247469673501,-0.11972835612140068,8.537298856058962
STIEBEL ELTRON ,"WPC 04, average climates",2016-08-23,Brine/Water,On-Off,5.0,Other,1.05,45.0,,9,average,1509,4300,-0.0023597772597007648,-0.006557883128324353,1.3238027320148764,0.006114627094570655,0.018636151047949596,0.09046620253132769,-0.0408247469673501,-0.11972835612140068,8.537298856058962
STIEBEL ELTRON ,"WPC 04 cool, average climates",2016-08-23,Brine/Water,On-Off,5.0,Other,1.05,45.0,,9,average,1509,4300,-0.0023597772597007648,-0.006557883128324353,1.3238027320148764,0.006114627094570655,0.018636151047949596,0.09046620253132769,-0.0408247469673501,-0.11972835612140068,8.537298856058962
DAIKIN Europe ,EPGA14DV / EAVZ16S23D6V,2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVZ16S23D9W,2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVH16S23D6V(G),2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVH16S23D9W(G),2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVX16S23D6V(G),2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVX16S23D9W(G),2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVH16S23D6V(G) + cooling,2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,EPGA14DV / EAVH16S23D9W(G) +,2019-03-06,Outdoor Air/Water,Inverter,1.0,R32,3.5,44.0,64.0,21,average,5668,12300,-0.025834833232267304,0.005064251231940999,0.510850475413489,-0.027371656241807315,0.013915989379407074,-0.004760522473954177,0.15655767468356643,-0.09483039388537656,7.361842928321757
DAIKIN Europe ,ERGA04DV(A) / EHVH04S18D6V(G),2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04DV(A) / EHVX04S18D3V(G),2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04DV(A) / EHVX04S18D6V(G),2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04DV / EHVZ04S18D6V(G),2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04DV(A) / EHBH04D6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04DV(A) / EHBX04D6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV / EHVH04S18E6V + cooling kit,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHVX04S18E3V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHVX04S18E6V(G),2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHVH04S18E6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV / EHVZ04S18E6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHVH04SU18E6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV / EHVZ04S18E6V + cooling kit,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHBX04E6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV(A) / EHBH04E6V,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
DAIKIN Europe ,ERGA04EV / EHBH04E6V + cooling kit,2018-06-11,Outdoor Air/Water,Inverter,1.0,R32,1.5,42.0,58.0,10,average,2690,5300,-0.02374385447063989,-0.0023232970563350857,0.8752309779021428,-0.026291579945054603,0.011859023139641841,0.08097441427543443,0.15251880993172062,-0.09797160975947364,7.446458250720886
Samsung Electronics Air Conditioner Europe ,AE044MXTPEH/EU & AE090MNYDEH/EU,2020-07-29,Outdoor Air/Water,Inverter,1.0,R410a,2.6,48.0,65.0,22,average,1786,3500,-0.020849723445214748,-0.0025871741024611847,0.894050998859519,-0.021754569924548453,0.014397479420900163,0.008789230830398948,0.097120107984615,-0.11981802753232829,7.997574318477688
Samsung Electronics Air Conditioner Europe ,AE066MXTPEH/EU & AE090MNYDEH/EU,2020-07-29,Outdoor Air/Water,Inverter,1.0,R410a,2.6,48.0,67.0,22,average,1932,4000,-0.03156879106937627,-0.007015395720464394,1.0672699966337802,-0.030139677911469376,0.009486861051931328,0.21746032210845945,0.10639598086346107,-0.11033177297017158,7.689018762827525
Groupe Atlantic,Austria Email LWP 5 A.I.,2020-03-04,Outdoor Air/Water,Inverter,1.0,R32,0.97,40.0,57.0,10,average,2111,4200,-0.030019644288957953,-0.003969336573382395,0.9111575568642298,-0.029324178435032183,0.01039885701093108,0.13586553006996546,0.14012790699966518,-0.09414662039708949,7.213342402020144
Groupe Atlantic,Austria Email LWPK 5 A.I.,2020-03-04,Outdoor Air/Water,Inverter,1.0,R32,0.97,40.0,57.0,10,average,2111,4200,-0.030019644288957953,-0.003969336573382395,0.9111575568642298,-0.029324178435032183,0.01039885701093108,0.13586553006996546,0.14012790699966518,-0.09414662039708949,7.213342402020144
Ariston Thermo Group,AEROTOP MONO 07M 1Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,15.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,AEROTOP MONO 07M 2Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,43.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,AEROTOP MONO 07M-R 1Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,15.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,AEROTOP MONO 07M-R 2Z,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,43.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,AEROTOP MONO 07M-RL,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,15.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,ARIANEXT LITE 70 M-T LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,15.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,ARIANEXT LITE 70 M-T,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,15.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
Ariston Thermo Group,ARIANEXT PLUS 70 M-T 2Z H LINK,2017-12-19,Outdoor Air/Water,Inverter,1.0,R410a,2.77,43.0,61.0,13,average,3037,6590,-0.0382907334673077,-0.0030121775663727425,0.8547842361877777,-0.03064415839441375,0.010736734865955274,0.13046608959014894,0.09729424835619781,-0.09317063533741467,7.187210720476956
