Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
Platinum BC Plus Monobloc 16 Mono,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
Platinum BC Plus Monobloc 16 Trif,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
AURIGA 16M,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
AURIGA 16T,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
MHC-V16W/D2N8,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
MHC-V16W/D2RN8,"-0,044086613552467","-0,003765362331437","0,816864686057358","-0,047469213057437","0,008931864855785","0,324170906437305","0,116963586497962","-0,076610397892916","6,43910987482609",1
Assure Mono 16,"-0,044086613727642","-0,003765362532168","0,816864693570576","-0,047469213035181","0,008931864845561","0,324170905849328","0,116963589012539","-0,076610396351016","6,43910981302227",1
ELFOEnergy Edge EVO 81,"-0,044086613727642","-0,003765362532168","0,816864693570576","-0,047469213035181","0,008931864845561","0,324170905849328","0,116963589012539","-0,076610396351016","6,43910981302227",1
Jäspi Inverter Nordic 12,"-0,030911346035381","-0,000348986793218","0,76631287821804","-0,040391148498468","0,011899786586234","0,265443150748002","0,120627217301207","-0,076418933096345","6,79470556527015",1
F2120-12 1x230,"-0,030911346035381","-0,000348986793218","0,76631287821804","-0,040391148498468","0,011899786586234","0,265443150748002","0,120627217301207","-0,076418933096345","6,79470556527015",1
F2120-12 3x400,"-0,030911346035381","-0,000348986793218","0,76631287821804","-0,040391148498468","0,011899786586234","0,265443150748002","0,120627217301207","-0,076418933096345","6,79470556527015",1
PUHZ-SHW80VHA(-BS) + EHSC-M*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + EHSC-VM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + EHSC-YM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + EHST20C-M*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + EHST20C-VM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + EHST20C-YM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + ERSC-M*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + ERSC-VM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + ERST20C-M*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
PUHZ-SHW80VHA(-BS) + ERST20C-VM*C,"-0,014281738585967","-0,004411158995097","0,931031440213223","-0,035263095416423","0,012614866358617","0,25727025380461","0,174813617403555","-0,076269788595783","6,64242632206759",1
HU161 U33/ HN1616 NK3,"-0,030641030394539","-0,002155690619405","0,816288653241106","-0,044393983862834","0,011848942083541","0,239197320598049","0,21552773876754","-0,076190258339294","6,61094304472686",1
HU163 U33 / HN1639 NK3,"-0,030641030394539","-0,002155690619405","0,816288653241106","-0,044393983862834","0,011848942083541","0,239197320598049","0,21552773876754","-0,076190258339294","6,61094304472686",1
HU161 U33 / HN1616M NK5,"-0,030641030394539","-0,002155690619405","0,816288653241106","-0,044393983862834","0,011848942083541","0,239197320598049","0,21552773876754","-0,076190258339294","6,61094304472686",1
HU163 U33 / HN1636M NK5,"-0,030641030394539","-0,002155690619405","0,816288653241106","-0,044393983862834","0,011848942083541","0,239197320598049","0,21552773876754","-0,076190258339294","6,61094304472686",1
CTC EcoAir 614M,"-0,032687067599224","-0,000550834709143","0,738284532665231","-0,043573888245356","0,015334770106399","0,120928619648101","0,167485575970826","-0,076080492223966","6,91906740430093",1
AUBH + AEI1G65EMX,"-0,034980026488352","-0,007613411259502","0,935067030711145","-0,044625689381276","0,009525120433814","0,308466867510078","0,16268339516281","-0,075981122608879","6,1462092066104",1
RBLQ07C2V3 / RKHWMXB300C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
RBLQ07C2V3 / RKHWMX300C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EBLQ07C2V3 / EKHWMXB300C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EBLQ07C2V3 / EKHWMX300C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
RBLQ07C2V3 / RKHWMXB500C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
RBLQ07C2V3 / RKHWMX500C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EBLQ07C2V3 / EKHWMXB500C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EBLQ07C2V3 / EKHWMX500C,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EBLQ07C*V3,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
RBLQ07C*V3,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
RDLQ07C*V3,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
EDLQ07C*V3,"-0,026473182392206","-0,002001503573894","0,783836855983404","-0,040382477664827","0,008072884475295","0,350514445678436","0,158491571094926","-0,075759640991248","6,3945171602419",1
AUCH + AEI1G80BEMX,"-0,03805355364658","-0,005833856635051","0,880681662701736","-0,045519532369426","0,01090082523813","0,260337789849907","0,142527905270166","-0,075758688313658","6,06285724169339",1
Jäspi Inverter Nordic 8 (1-phase),"-0,02185887928085","0,001923383396024","0,760389773079737","-0,032197885410276","0,01663264136206","0,167898676381514","0,091415931158549","-0,075526765543017","6,79502680597761",1
Jäspi Inverter Nordic 8 (3-phase),"-0,02185887928085","0,001923383396024","0,760389773079737","-0,032197885410276","0,01663264136206","0,167898676381514","0,091415931158549","-0,075526765543017","6,79502680597761",1
F2120-8 1x230,"-0,02185887928085","0,001923383396024","0,760389773079737","-0,032197885410276","0,01663264136206","0,167898676381514","0,091415931158549","-0,075526765543017","6,79502680597761",1
F2120-8 3x400,"-0,02185887928085","0,001923383396024","0,760389773079737","-0,032197885410276","0,01663264136206","0,167898676381514","0,091415931158549","-0,075526765543017","6,79502680597761",1
HPA-O 13 S Premium,"-0,018266381256928","0,000357258073925","0,788190041494559","-0,035440134709685","0,013043871319906","0,249728242772024","0,169950685813071","-0,075473393136837","6,75957049031188",1
HPA-O 13 CS Premium,"-0,018266381256928","0,000357258073925","0,788190041494559","-0,035440134709685","0,013043871319906","0,249728242772024","0,169950685813071","-0,075473393136837","6,75957049031188",1
WPL 25 AS,"-0,018266381256928","0,000357258073925","0,788190041494559","-0,035440134709685","0,013043871319906","0,249728242772024","0,169950685813071","-0,075473393136837","6,75957049031188",1
WPL 25 ACS,"-0,018266381256928","0,000357258073925","0,788190041494559","-0,035440134709685","0,013043871319906","0,249728242772024","0,169950685813071","-0,075473393136837","6,75957049031188",1
PUHZ-SHW112VAA(-BS) + EHSC-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHSC-VM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHSC-YM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20C-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20CVM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20CYM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + ERSC-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + ERSC-VM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + ERST20C-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + ERST20CVM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHSC-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHSC-VM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHSC-YM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHST20C-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHST20CVM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + EHST20C-YM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + ERSC-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + ERSC-VM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + ERST20C-M*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112YAA(-BS) + ERST20C-VM*C,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20C-M*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20CVM*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHST20CYM*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHSC-M*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHSC-VM*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
PUHZ-SHW112VAA(-BS) + EHSC-YM*D,"-0,033383824756169","-0,004950322215186","0,88050664769572","-0,043205229920631","0,011935604390595","0,270445348097678","0,152353023341755","-0,075468804478525","6,64225457237774",1
