Model,k1,k2,k3,k4,k5,k6,k7,k8,k9,Group
EPGA11DV / EABH16D9W + cooling kit,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S18D6V(G) + cooling,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S18D9W(G) +,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVZ16S23D6V,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVZ16S23D9W,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S23D6V(G),-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S23D9W(G),-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVX16S23D6V(G),-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVX16S23D9W(G),-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S23D6V(G) + cooling,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA11DV / EAVH16S23D9W(G) +,-0.0268309385173076,0.005646785002097009,0.5905216998480278,-0.03785444607577179,0.024089963871059075,-0.0911320076825378,0.1346924723161001,-0.09486023177289601,7.33564681408694,1.0
EPGA14DV / EAVZ16S18D6V,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVZ16S18D9W,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S18D6V(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S18D9W(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVX16S18D6V(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABH16D6V,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABH16D9W,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVX16S18D9W(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABX16D6V,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABX16D9W,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABH16D6V + cooling kit,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EABH16D9W + cooling kit,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S18D6V(G) + cooling,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S18D9W(G) +,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVZ16S23D6V,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVZ16S23D9W,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S23D6V(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S23D9W(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVX16S23D6V(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVX16S23D9W(G),-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S23D6V(G) + cooling,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA14DV / EAVH16S23D9W(G) +,-0.028627788631340374,0.005611737442784928,0.5660775691399343,-0.03983121824732579,0.02025052006110663,-0.006926990989828766,0.15655767468356643,-0.09483039388537656,7.361842928321757,1.0
EPGA16DV / EAVZ16S18D6V,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVZ16S18D9W,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S18D6V(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S18D9W(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVX16S18D6V(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVX16S18D9W(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABX16D6V,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABX16D9W,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABH16D6V,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABH16D9W,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABH16D6V + cooling kit,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EABH16D9W + cooling kit,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S18D6V(G) + cooling,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S18D9W(G) +,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVZ16S23D6V,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVZ16S23D9W,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S23D6V(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S23D9W(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVX16S23D6V(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVX16S23D9W(G),-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S23D6V(G) + cooling,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EPGA16DV / EAVH16S23D9W(G) +,-0.02958461383483614,0.005079415022828055,0.5713592898278821,-0.04026763786448076,0.01984404254271663,0.005458288780219565,0.1677564582573634,-0.09099232235061902,7.333213476299767,1.0
EBLA11D(3)V3,-0.025123764392804795,-0.0009569875726618138,0.7879491894741113,-0.03935152276317664,0.022449895477720597,-0.061356367961204944,0.17063498296598187,-0.11183956821679138,8.128512717071231,1.0
EBLA11D(3)W1,-0.025123764392804795,-0.0009569875726618138,0.7879491894741113,-0.03935152276317664,0.022449895477720597,-0.061356367961204944,0.17063498296598187,-0.11183956821679138,8.128512717071231,1.0
EDLA11D(3)V3,-0.025123764392804795,-0.0009569875726618138,0.7879491894741113,-0.03935152276317664,0.022449895477720597,-0.061356367961204944,0.17063498296598187,-0.11183956821679138,8.128512717071231,1.0
EDLA11D(3)W1,-0.025123764392804795,-0.0009569875726618138,0.7879491894741113,-0.03935152276317664,0.022449895477720597,-0.061356367961204944,0.17063498296598187,-0.11183956821679138,8.128512717071231,1.0
EBLA14D(3)V3,-0.02767249051249033,-0.0027985330101351767,0.830429526640874,-0.04098971706058955,0.014749119456504868,0.16168937102687478,0.18362048982875803,-0.10258982624142313,7.810103563128677,1.0
EBLA14D(3)W1,-0.02767249051249033,-0.0027985330101351767,0.830429526640874,-0.04098971706058955,0.014749119456504868,0.16168937102687478,0.18362048982875803,-0.10258982624142313,7.810103563128677,1.0
EDLA14D(3)V3,-0.02767249051249033,-0.0027985330101351767,0.830429526640874,-0.04098971706058955,0.014749119456504868,0.16168937102687478,0.18362048982875803,-0.10258982624142313,7.810103563128677,1.0
EDLA14D(3)W1,-0.02767249051249033,-0.0027985330101351767,0.830429526640874,-0.04098971706058955,0.014749119456504868,0.16168937102687478,0.18362048982875803,-0.10258982624142313,7.810103563128677,1.0
EBLA16D(3)V3,-0.030261082459937395,-0.00551769681845513,0.899379259601316,-0.042533452874007664,0.010844173999957423,0.269018901021135,0.19150777769190178,-0.10487461675461361,7.884787728603821,1.0
EBLA16D(3)W1,-0.030261082459937395,-0.00551769681845513,0.899379259601316,-0.042533452874007664,0.010844173999957423,0.269018901021135,0.19150777769190178,-0.10487461675461361,7.884787728603821,1.0
EDLA16D(3)V3,-0.030261082459937395,-0.00551769681845513,0.899379259601316,-0.042533452874007664,0.010844173999957423,0.269018901021135,0.19150777769190178,-0.10487461675461361,7.884787728603821,1.0
EDLA16D(3)W1,-0.030261082459937395,-0.00551769681845513,0.899379259601316,-0.042533452874007664,0.010844173999957423,0.269018901021135,0.19150777769190178,-0.10487461675461361,7.884787728603821,1.0
EBLA09D(3)V3,-0.023268932438437175,-0.0026005339401682357,0.867893441275041,-0.038090021959995043,0.017828630713050464,0.09096871231517244,0.16907356801906967,-0.1123228195380796,8.236839433554742,1.0
EBLA09D(3)W1,-0.023268932438437175,-0.0026005339401682357,0.867893441275041,-0.038090021959995043,0.017828630713050464,0.09096871231517244,0.16907356801906967,-0.1123228195380796,8.236839433554742,1.0
EDLA09D(3)V3,-0.02091641718131429,-0.0003368195957957757,0.7671385607582318,-0.03649406371641402,0.01936434494636833,0.02261616455283922,0.16907356801906967,-0.1123228195380796,8.236839433554742,1.0
EDLA09D(3)W1,-0.02091641718131429,-0.0003368195957957757,0.7671385607582318,-0.03649406371641402,0.01936434494636833,0.02261616455283922,0.16907356801906967,-0.1123228195380796,8.236839433554742,1.0
ERGA04DV7 / EHSX04P30D2,-0.027550504374523412,-0.006634410812061696,0.9575883646171334,-0.03730049081691218,0.016621873493219638,0.11761722359769529,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04DV7 / EHSXB04P30D2,-0.027550504374523412,-0.006634410812061696,0.9575883646171334,-0.03730049081691218,0.016621873493219638,0.11761722359769529,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04DV7 / EHSH04P30D2,-0.027550504374523412,-0.006634410812061696,0.9575883646171334,-0.03730049081691218,0.016621873493219638,0.11761722359769529,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04DV7 / EHSHB04P30D2,-0.027550504374523412,-0.006634410812061696,0.9575883646171334,-0.03730049081691218,0.016621873493219638,0.11761722359769529,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSX04P30D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSXB04P30D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSH04P30D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSHB04P30D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04DV7 / EHSX04P50D,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04DV7 / EHSXB04P50D,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSX04P50D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
ERGA04EV7 / EHSXB04P50D3,-0.02758227878106974,-0.006776621575465641,0.9605327294871511,-0.03733628630323276,0.016368693716020268,0.12431825840786304,0.12279837159741439,-0.12008277959787787,8.428051248086108,1.0
